,07-May-2018
The Nifty witnessed an intraday movement of about 90 points.The closing index was 0.92 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 28640.88
, Traded Quantity (in Lakhs), 12832.11
, Number of Trades, 10284776
, Total Market Capitalisation (Rs. Crores), 14880103.32

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     10618.25,     10653.15,     10725.65,     10635.65,     10715.50,97.25
,NIFTY50 EQL Wgt,     12432.95,     12476.90,     12553.65,     12434.95,     12546.40,113.45
,NIFTY100 EQL Wgt,     13828.00,     13881.00,     13946.75,     13843.65,     13941.25,113.25
,NIFTY100 LowVol30,      8412.95,      8439.50,      8475.20,      8431.80,      8469.45,56.5
,NIFTY Alpha 50,     13867.60,     13953.90,     14081.05,     13936.25,     14055.00,187.4
,Nifty IT,     13453.30,     13533.55,     13563.85,     13395.85,     13424.90,-28.4
,Nifty Next 50,     29703.95,     29821.85,     29956.85,     29743.55,     29939.00,235.05
,Nifty Bank,     25645.40,     25676.25,     25913.50,     25675.15,     25852.05,206.65
,NIFTY MIDCAP 100,     19720.00,     19787.80,     19883.70,     19710.85,     19867.75,147.75
,Nifty 500,      9339.75,      9371.70,      9424.40,      9353.30,      9418.80,79.05
,Nifty 100,     10986.50,     11023.90,     11094.35,     11005.20,     11085.05,98.55
,Nifty Midcap 50,      5286.45,      5307.55,      5351.45,      5282.30,      5344.75,58.3
,Nifty Realty,       310.10,       311.25,       315.35,       311.20,       313.55,3.45
,Nifty Infra,      3424.60,      3435.90,      3456.00,      3424.40,      3449.65,25.05
,Nifty Energy,     13643.25,     13669.00,     13881.20,     13644.40,     13863.10,219.85
,Nifty FMCG,     28177.95,     28286.35,     28635.25,     28195.00,     28586.50,408.55
,Nifty MNC,     14300.35,     14347.60,     14481.05,     14330.05,     14464.80,164.45
,Nifty Pharma,      8817.45,      8828.75,      8848.35,      8674.20,      8774.40,-43.05
,Nifty PSE,      3789.50,      3791.30,      3834.20,      3776.55,      3827.30,37.8
,Nifty PSU Bank,      2784.40,      2797.70,      2856.60,      2794.55,      2840.80,56.4
,Nifty Serv Sector,     14282.80,     14323.50,     14377.15,     14289.80,     14358.10,75.3
,India VIX,13.2500,13.2500,13.9625,12.8275,13.7600,0.5100
,Nifty Auto,     11323.70,     11382.55,     11504.20,     11366.05,     11489.60,165.9
,Nifty Metal,      3633.60,      3661.10,      3700.40,      3636.15,      3695.95,62.35
,Nifty Media,      3316.70,      3345.15,      3383.45,      3305.45,      3373.55,56.85
,NIFTY SMLCAP 100,      8186.20,      8229.00,      8249.25,      8185.35,      8245.55,59.35
,Nifty 200,      5767.95,      5787.65,      5822.60,      5776.45,      5818.60,50.65
,Nifty Div Opps 50,      2642.90,      2653.30,      2663.45,      2648.55,      2660.55,17.65
,Nifty Commodities,      3731.05,      3742.70,      3779.25,      3728.20,      3776.25,45.2
,Nifty Consumption,      4971.95,      4994.10,      5039.25,      4982.15,      5035.60,63.65
,Nifty Fin Service,     10735.80,     10753.45,     10829.40,     10744.70,     10813.60,77.8
,Nifty50 Div Point,          .82,          .82,          .82,          .82,          .82,0
,Nifty100 Liq 15,      4156.95,      4175.85,      4213.95,      4166.60,      4209.60,52.65
,Nifty CPSE,      2373.75,      2381.85,      2410.00,      2362.30,      2405.70,31.95
,Nifty GrowSect 15,      6584.10,      6608.00,      6678.75,      6593.05,      6672.80,88.7
,Nifty50 PR 2x Lev,      4574.45,      4602.30,      4663.00,      4587.25,      4655.95,81.5
,Nifty50 PR 1x Inv,       411.55,       410.40,       411.10,       407.70,       408.00,-3.55
,Nifty50 TR 2x Lev,      5676.25,      5710.75,      5786.15,      5692.10,      5777.40,101.15
,Nifty50 TR 1x Inv,       369.45,       368.45,       369.05,       366.00,       366.25,-3.2
,Nifty50 Value 20,      4719.90,      4741.45,      4784.45,      4733.60,      4774.05,54.15
,Nifty Mid Liq 15,      4330.75,      4352.85,      4408.40,      4321.65,      4394.05,63.3
,Nifty Pvt Bank,     14655.70,     14684.10,     14836.40,     14679.95,     14795.75,140.05
,Nifty Quality 30,      2560.90,      2568.55,      2576.75,      2561.05,      2574.95,14.05
,Nifty GS 8 13Yr,      1687.47,      1687.81,      1695.38,      1687.81,      1694.26,6.79
,Nifty GS 10Yr,      1587.76,      1588.08,      1602.09,      1588.08,      1598.55,10.79
,Nifty GS 10Yr Cln,       900.05,       900.05,       908.19,       900.05,       906.13,6.08
,Nifty GS 4 8Yr,      1795.81,      1796.16,      1800.58,      1796.16,      1800.36,4.55
,Nifty GS 11 15Yr,      1748.45,      1748.81,      1757.83,      1748.81,      1754.51,6.06
,Nifty GS 15YrPlus,      1881.21,      1881.61,      1881.61,      1881.61,      1881.61,.4
,Nifty GS Compsite,      1731.10,      1731.45,      1739.42,      1731.45,      1738.83,7.73

,ADVANCES,970
,DECLINES,834
,UNCHANGED,86

,Total securities that have hit their price bands today,218

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,PCJEWELLER,EQ,       174.65,       240.25,37.56,4307.15
,CENTURYPLY,EQ,       308.70,                 29676394.05,96014
,CENTURYTEX,EQ,      1101.35,                498537537.40,454181
,CERA,EQ,      2999.00,                 96807752.70,32260
,CEREBRAINT,BE,        64.45,                 21108526.85,331391
,CESC,EQ,      1063.50,                490210300.50,466056
,CGCL,EQ,        92.05,                  1557992.50,17046
,CGPOWER,EQ,        82.20,                 66858197.55,818874
,CHAMBLFERT,EQ,       188.95,                154450453.45,811534
,CHEMFAB,BE,       236.80,                  2451067.95,10430
,CHENNPETRO,EQ,       303.75,                266961136.10,898030
,CHOLAFIN,EQ,      1668.30,                482458356.35,289503
,CHROMATIC,BE,         1.75,                    29970.40,17066
,CIGNITITEC,BE,       237.75,                   231507.00,972
,CIMMCO,EQ,        80.85,                  2239539.20,27575
,CINELINE,EQ,        75.90,                  4046100.05,53318
,CINEVISTA,EQ,         9.00,                   103209.70,11418
,CLEDUCATE,EQ,       221.55,                  4542667.85,20403
,CLNINDIA,EQ,       533.85,                  3500561.05,6522
,CMICABLES,EQ,       322.00,                 12033615.70,36934
,CNOVAPETRO,EQ,        33.15,                    54723.70,1671
,COCHINSHIP,EQ,       521.50,                 31107342.30,59533
,COFFEEDAY,EQ,       346.20,                114395370.05,330032
,COMPINFO,EQ,        38.10,                  2847340.45,75116
,COMPUSOFT,EQ,        12.85,                   389243.60,30338
,CONSOFINVT,EQ,        63.30,                   112512.05,1761
,CONTROLPR,EQ,       445.45,                  2322153.20,5185
,CORALFINAC,EQ,        27.65,                  1059826.75,37808
,CORDSCABLE,EQ,        89.80,                   836904.40,9275
,COROMANDEL,EQ,       455.20,                145657324.65,318447
,CORPBANK,EQ,        29.35,                  3674427.75,124522
,COSMOFILMS,EQ,       265.65,                  3959467.50,14881
,COUNCODOS,EQ,         2.80,                    28809.50,10114
,COX&KINGS,EQ,       208.50,                 52128963.40,249845
,CPSEETF,EQ,        27.84,                 14519742.50,526212
,CREST,EQ,       208.85,                  1427923.20,6809
,CRISIL,EQ,      1802.00,                 11397240.35,6317
,CRMFGETF,EQ,      2912.75,                 13779083.55,4731
,CROMPTON,EQ,       248.90,                354312506.60,1428391
,CROWN,SM,        79.80,                    79800.00,1000
,CTE,EQ,        61.00,                   764415.25,12690
,CUB,EQ,       186.05,                 41222827.65,221648
,CUBEXTUB,BE,        20.90,                    68054.55,3357
,CUPID,EQ,       281.20,                  5746759.75,20333
,CYBERMEDIA,EQ,        10.85,                     2937.00,270
,CYBERTECH,EQ,        67.25,                   506790.50,7471
,CYIENT,EQ,       819.20,                523213379.90,626884
,DAAWAT,EQ,        91.50,                128334896.25,1410762
,DALMIABHA,EQ,      2882.35,                335611376.30,116158
,DALMIASUG,EQ,        64.10,                  4351739.05,68476
,DAMODARIND,EQ,       121.85,                   934853.60,7607
,DATAMATICS,EQ,       115.85,                  7565618.20,65058
,DBCORP,EQ,       296.15,                  4259637.90,14331
,DBL,EQ,      1161.20,                111822618.00,96228
,DBREALTY,EQ,        63.90,                 41375407.80,645269
,DCAL,EQ,       370.35,                 25153384.40,67918
,DCBBANK,EQ,       196.20,                387497737.00,1981560
,DCM,EQ,        94.05,                   855905.70,9075
,DCMSHRIRAM,EQ,       272.05,                118195249.50,426922
,DCW,EQ,        30.85,                  9841474.05,318665
,DECCANCE,EQ,       486.45,                   501921.80,1027
,DEEPAKFERT,EQ,       335.65,                 25653319.55,76711
,DEEPAKNTR,EQ,       253.95,                104223104.85,418300
,DEEPIND,EQ,       151.60,                  4797725.50,31790
,DELTACORP,EQ,       250.35,                790660933.75,3129010
,DELTAMAGNT,EQ,        57.30,                    28722.60,501
,DEN,EQ,       101.65,                 16686798.10,163934
,DENABANK,EQ,        19.05,                 12673680.60,663396
,DENORA,EQ,       519.95,                  6460585.65,12753
,DEVIT,SM,        77.00,                   115500.00,1500
,DFMFOODS,EQ,      1517.20,                  8520640.30,5623
,DHAMPURSUG,EQ,        91.80,                 32752846.35,358124
,DHANBANK,EQ,        21.05,                  3413631.00,161395
,DHANUKA,EQ,       594.65,                  4264449.65,7165
,DHARSUGAR,BE,        16.90,                   229703.90,13732
,DHFL,EQ,       627.50,               1739409279.75,2770835
,DHFL,N6,      1037.00,                   140897.00,136
,DHFL,NC,      1092.00,                   373466.00,342
,DHFL,N8,      1057.55,                   882432.75,835
,DHFL,NP,      1074.00,                   375506.00,350
,DHUNINV,EQ,       384.60,                   369036.20,949
,DIAMONDYD,EQ,      1346.35,                  3289312.15,2446
,DIAPOWER,BE,         2.95,                   486911.25,164922
,DICIND,EQ,       459.45,                   763396.20,1659
,DIGJAMLTD,EQ,         9.00,                   774509.95,84899
,DISHTV,EQ,        75.00,                129855895.30,1729254
,DIVISLAB,EQ,      1208.50,                448723769.20,373131
,DIXON,EQ,      3671.35,                143544719.35,39059
,DLINKINDIA,BE,        97.85,                  2309141.60,23478
,DNAMEDIA,EQ,         8.85,                   398598.95,46172
,DOLLAR,EQ,       419.90,                  2721877.95,6516
,DOLPHINOFF,EQ,        93.10,                  9278356.85,99515
,DONEAR,EQ,        51.75,                   321991.45,6184
,DPABHUSHAN,SM,        68.95,                   543800.00,8000
,DPL,EQ,       155.95,                  2768223.15,17690
,DPSCLTD,EQ,        27.45,                   445099.05,16053
,DQE,BE,        11.45,                   124103.90,10856
,DREDGECORP,EQ,       595.70,                 46800102.75,78208
,DSSL,EQ,        38.55,                   194735.55,5060
,DTIL,EQ,       294.85,                   712264.85,2410
,DUCON,EQ,        29.50,                  5659845.75,189658
,DWARKESH,EQ,        23.85,                 35828407.20,1502453
,DYNAMATECH,EQ,      1873.90,                   801080.05,428
,DYNPRO,EQ,       183.65,                  2355066.60,12734
,EASTSILK,EQ,         3.45,                   118894.90,34052
,EASUNREYRL,BE,        19.35,                   334075.25,17265
,EBANK,EQ,      2355.00,                    23550.00,10
,ECEIND,EQ,       453.30,                 37632337.70,79932
,ECLERX,EQ,      1325.60,                 15640655.70,11861
,ECLFINANCE,N3,      1023.00,                   527794.43,517
,ECLFINANCE,NB,      1030.00,                    11330.00,11
,EDELWEISS,EQ,       289.95,                567553094.05,1956232
,EDL,EQ,        33.35,                   709992.95,20898
,EDUCOMP,BZ,         4.00,                    59957.25,15014
,EHFLNCD,N6,      1130.10,                   198971.10,176
,EHFLNCD,N7,      1237.00,                    71690.40,58
,EHFLNCD,N2,      1155.40,                    20797.20,18
,EHFLNCD,N5,      1074.00,                   167896.00,157
,EIDPARRY,EQ,       265.35,                 14993300.25,56293
,EIFFL,SM,       139.65,                  1113800.00,8000
,EIHAHOTELS,EQ,       590.15,                 60890076.80,101860
,EIHOTEL,EQ,       184.15,                 88626549.75,476628
,EIMCOELECO,EQ,       424.85,                  1572182.25,3753
,EKC,EQ,        46.90,                 11344699.35,239623
,ELAND,EQ,         9.95,                   228504.05,23096
,ELECON,EQ,        78.35,                 36610358.50,458696
,ELECTCAST,EQ,        28.50,                  5127649.75,178584
,ELECTHERM,EQ,       159.30,                  5856518.90,36950
,ELGIEQUIP,EQ,       263.85,                222673030.25,876834
,ELGIRUBCO,EQ,        39.00,                   382757.75,9728
,EMAMIINFRA,EQ,       286.45,                 26207802.05,90144
,EMCO,BE,        10.05,                   923667.25,92039
,EMKAY,EQ,       157.20,                  3451553.65,21879
,EMKAYTOOLS,SM,       593.00,                   237200.00,400
,EMMBI,EQ,       173.15,                  1419069.60,8151
,EMOFSR1RDP,MF,         8.80,                     6613.64,737
,EMOFSR1RGG,MF,         9.02,                   146093.21,16210
,ENDURANCE,EQ,      1223.95,                 77456345.40,62912
,ENERGYDEV,EQ,        19.10,                   749846.85,38585
,ENGINERSIN,EQ,       153.80,                 95622185.00,623078
,ENIL,EQ,       663.30,                  7410094.80,11319
,EON,EQ,        77.10,                  4338923.95,56156
,EQ30,EQ,       272.00,                    10603.02,40
,EQUITAS,EQ,       168.20,                541965833.55,3237577
,ERFLNCDI,N6,      1006.50,                  3879197.84,3865
,ERFLNCDI,N5,      1001.50,                   105603.00,105
,ERFLNCDI,N4,      1001.00,                    75135.00,75
,ERIS,EQ,       738.35,                 60373679.95,81157
,EROSMEDIA,EQ,       167.45,                 21890930.65,131060
,ESABINDIA,EQ,       658.95,                  4639860.55,6990
,ESCORTS,EQ,       989.50,                638925481.85,651452
,ESL,BE,         1.80,                   954064.80,530036
,ESSARSHPNG,EQ,        21.35,                   884821.35,41449
,ESSDEE,BE,        51.75,                   605968.05,11441
,ESSELPACK,EQ,       261.40,                  9905330.35,37771
,ESTER,EQ,        67.60,                  2179045.30,32293
,EUROCERA,EQ,         4.05,                   278730.70,67519
,EUROMULTI,EQ,         2.60,                     1042.60,401
,EUROTEXIND,EQ,        32.70,                   387889.35,11698
,EVEREADY,EQ,       299.70,                 15540751.05,51738
,EVERESTIND,EQ,       489.90,                 22052179.30,44992
,EXCEL,EQ,        16.90,                  1814857.95,107073
,EXCELCROP,EQ,      3314.30,                  2788584.65,833
,EXCELINDUS,EQ,      1381.65,                 24290559.25,17628
,EXIDEIND,EQ,       262.30,               3697695846.45,14319122
,FACT,EQ,        50.95,                  2148470.35,42066
,FAIRCHEM,EQ,       399.70,                  1905042.40,4746
,FARMAXIND,BZ,          .05,                      500.00,10000
,FCL,EQ,        78.90,                141940903.05,1804913
,FCONSUMER,EQ,        57.40,                181508147.55,3189112
,FCSSOFT,BE,          .30,                    99054.65,364989
,FDC,EQ,       250.20,                 23798101.45,93764
,FEDDERELEC,EQ,        68.65,                  1166748.15,16885
,FEDERALBNK,EQ,       101.20,                976023862.75,9621459
,FEL,EQ,        36.30,                 10229127.30,282610
,FELDVR,EQ,        34.95,                   112382.70,3191
,FIEMIND,EQ,       887.65,                  2230160.35,2505
,FILATEX,EQ,       217.90,                 95847228.45,438079
,FINCABLES,EQ,       680.45,                  6080941.05,8925
,FINPIPE,EQ,       656.25,                  7096318.45,10756
,FIRSTWIN,BE,         1.50,                     4240.50,2762
,FLEXITUFF,EQ,        57.45,                   104016.60,1805
,FLFL,EQ,       433.30,                  8644405.85,20044
,FMGOETZE,EQ,       455.50,                  2792176.00,6131
,FMNL,EQ,       125.30,                 16356520.35,129226
,FORTIS,EQ,       155.95,                715551833.50,4572188
,FORTUNEFIN,EQ,       240.00,                   277715.50,1163
,FOSECOIND,EQ,      1527.10,                  1660334.05,1086
,FOURTHDIM,SM,       151.80,                  5906650.00,39000
,FRETAIL,EQ,       595.00,                 92460163.15,155992
,FSC,EQ,       686.60,                  4295272.35,6254
,FSL,EQ,        62.75,                897878470.20,14354969
,GABRIEL,EQ,       152.05,                  7720220.70,50600
,GAEL,EQ,       275.60,                 13003817.95,46732
,GAL,EQ,         7.05,                   308250.00,43100
,GALAXYSURF,EQ,      1458.10,                  8285351.55,5663
,GALLANTT,EQ,        42.75,                   855291.80,20149
,GALLISPAT,EQ,       293.40,                   462150.95,1589
,GAMMNINFRA,EQ,         2.25,                  3987879.35,1764626
,GAMMONIND,BZ,         3.25,                   389084.50,119686
,GANDHITUBE,EQ,       390.35,                  2210567.10,5649
,GANECOS,EQ,       396.45,                  1357193.65,3403
,GANESHHOUC,EQ,       132.15,                  9524183.35,71780
,GANGESSECU,EQ,        73.85,                    58865.50,819
,GARDENSILK,EQ,        32.80,                  1535737.20,46559
,GARWALLROP,EQ,       977.45,                  8846957.10,8999
,GATI,EQ,       115.45,                 88734730.40,763805
,GAYAPROJ,EQ,       208.45,                 81433091.15,393083
,GDL,EQ,       164.05,                 33030701.60,200927
,GEECEE,EQ,       153.40,                  4240289.20,27420
,GEMINI,BE,          .80,                     3176.80,3971
,GENESYS,EQ,       258.30,                  8559393.95,33513
,GENUSPAPER,EQ,        12.10,                  2664462.00,218542
,GENUSPOWER,EQ,        49.35,                 13820005.85,278302
,GEOJITFSL,EQ,       101.80,                  6920695.95,68273
,GEPIL,EQ,       866.50,                  6350926.90,7324
,GESHIP,EQ,       348.55,                 60925249.05,178245
,GET&D,EQ,       382.30,                  6395189.30,16687
,GHCL,EQ,       276.65,                 36435391.30,132019
,GICHSGFIN,EQ,       421.35,                 16907404.85,40164
,GILLANDERS,EQ,        68.20,                    37533.75,550
,GILLETTE,EQ,      6558.10,                 22597255.70,3447
,GINNIFILA,EQ,        27.95,                  2793489.75,99340
,GIPCL,EQ,        99.35,                 10120012.30,101221
,GIRIRAJ,SM,       100.25,                   120300.00,1200
,GIRRESORTS,IT,       135.00,                  1995000.00,15000
,GISOLUTION,EQ,         4.40,                      718.50,163
,GITANJALI,BE,         3.15,                   713361.60,226464
,GKWLIMITED,EQ,       880.60,                 14748658.40,17341
,GLAXO,EQ,      2332.60,                 26705650.75,11455
,GLENMARK,EQ,       525.10,                308976628.90,586374
,GLOBALVECT,EQ,       117.55,                  1183097.85,10084
,GLOBOFFS,EQ,        24.60,                   290378.00,11910
,GLOBUSSPR,EQ,       150.35,                 13657110.25,90448
,GMBREW,EQ,      1081.80,                 36238970.25,33902
,GMDCLTD,EQ,       134.75,                 13028845.25,96765
,GMMPFAUDLR,EQ,       806.85,                  3581412.75,4470
,GMRINFRA,EQ,        19.65,                220397131.65,11178894
,GNA,EQ,       541.65,                 14284469.50,26449
,GNFC,EQ,       486.75,                923810189.90,1915912
,GOACARBON,EQ,       749.90,                117190066.65,153173
,GOCLCORP,EQ,       502.00,                  1367237.90,2711
,GODFRYPHLP,EQ,       857.60,                 19220418.95,22349
,GODREJAGRO,EQ,       707.30,                 75257613.75,106048
,GODREJIND,EQ,       592.70,                189444821.45,319984
,GODREJPROP,EQ,       849.85,                754111011.65,891415
,GOENKA,BZ,          .50,                    58136.70,124034
,GOKEX,EQ,        99.85,                 10539303.95,104635
,GOKUL,EQ,        14.50,                    34811.55,2462
,GOKULAGRO,EQ,        20.85,                   994364.50,47824
,GOLDBEES,EQ,      2791.20,                 35349690.15,12660
,GOLDIAM,EQ,        76.95,                  1932777.15,25075
,GOLDINFRA,EQ,       166.10,                 11365607.75,67770
,GOLDSHARE,EQ,      2794.10,                  2495438.45,893
,GOLDTECH,EQ,        12.20,                   216574.80,17830
,GOODLUCK,EQ,        86.65,                  2256220.90,25932
,GPIL,EQ,       524.35,                 65283500.10,122977
,GPPL,EQ,       149.40,                 20077940.65,135608
,GPTINFRA,EQ,       191.95,                  8022449.30,41011
,GRANULES,EQ,       100.25,                327469437.45,3294453
,GRAPHITE,EQ,       726.70,               1026876333.95,1420067
,GRAVITA,EQ,       186.95,                 23385505.10,124522
,GREAVESCOT,EQ,       141.30,                585107549.75,4233983
,GREENFIRE,BE,          .05,                       25.00,500
,GREENLAM,EQ,      1172.90,                   542147.55,457
,GREENPLY,EQ,       308.25,                  6358427.85,20672
,GREENPOWER,EQ,         8.95,                  4166041.00,459816
,GRINDWELL,EQ,       520.45,                  2649521.20,5097
,GROBTEA,BE,       992.00,                   169900.45,171
,GRPLTD,EQ,      1254.05,                    31452.40,25
,GRUH,EQ,       668.05,                 33856893.15,50656
,GSCLCEMENT,EQ,        30.10,                   208207.90,6908
,GSFC,EQ,       132.15,                192728397.10,1454313
,GSKCONS,EQ,      5921.05,                 64325035.50,10863
,GSPL,EQ,       182.55,                 57800262.15,316143
,GSS,EQ,        80.65,                 75004451.15,918217
,GTL,EQ,         9.55,                  1219964.05,125646
,GTLINFRA,BE,         2.05,                  3396444.10,1647818
,GTNIND,EQ,        13.00,                    77129.50,6026
,GTNTEX,EQ,        15.45,                    29171.05,1895
,GTPL,EQ,       144.95,                  2398962.35,16478
,GUFICBIO,EQ,       139.25,                 22636113.00,164423
,GUJALKALI,EQ,       711.80,                 14613129.30,20395
,GUJAPOLLO,EQ,       234.15,                  1795044.70,7723
,GUJFLUORO,EQ,       851.20,                 12836004.05,15146
,GUJGASLTD,EQ,       843.35,                  5308089.55,6300
,GUJRAFFIA,BE,        39.60,                      396.00,10
,GULFOILLUB,EQ,       899.15,                 71926007.40,83208
,GULFPETRO,EQ,        76.05,                  1235264.90,16232
,GULPOLY,EQ,        68.20,                  1610015.45,23348
,GVKPIL,EQ,        13.35,                 64208380.90,4754571
,HAL,EQ,      1108.15,                 23164689.50,21116
,HANUNG,BE,         2.70,                    10735.35,3912
,HARITASEAT,EQ,      1008.40,                  1501741.75,1483
,HARRMALAYA,EQ,       114.05,                 10137385.40,88086
,HATHWAY,EQ,        33.95,                 62205485.60,1844822
,HATSUN,EQ,       779.10,                  4577143.65,5856
,HAVISHA,BE,         1.30,                     1313.00,1010
,HBLPOWER,EQ,        47.00,                 11825367.85,254993
,HCC,EQ,        18.65,                262982370.35,14152754
,HCG,EQ,       320.45,                 15321669.00,47846
,HCL-INSYS,EQ,        49.25,                 33432575.85,676034
,HDFC,W2,       433.00,                 15714345.00,36500
,HDFCBANK,IL,      2100.00,                    25200.00,12
,HDFCLIFE,EQ,       499.90,                742405309.25,1484565
,HDFCMFGETF,EQ,      2861.95,                  2731752.85,955
,HDFCNIFETF,EQ,      1099.25,                   140328.43,128
,HDFCSENETF,EQ,      3635.00,                     7270.00,2
,HDIL,EQ,        31.75,                131702527.35,4155013
,HEG,EQ,      2924.20,                976464652.90,337489
,HEIDELBERG,EQ,       150.20,                 11333098.15,75103
,HERCULES,EQ,       135.70,                 10686397.70,77203
,HERITGFOOD,EQ,       702.75,                  6771599.15,9625
,HESTERBIO,EQ,      1547.80,                  4831296.95,3131
,HEXATRADEX,BE,        48.30,                   198110.00,3957
,HEXAWARE,EQ,       393.15,               1738476037.50,4442933
,HFCL,EQ,        28.15,                127876456.75,4544404
,HGINFRA,EQ,       333.30,                 20125956.55,60270
,HGS,EQ,       940.95,                 14493884.60,15480
,HIGHGROUND,EQ,        12.25,                  6891165.65,559035
,HIKAL,EQ,       256.90,                 49396556.55,194004
,HIL,EQ,      2332.55,                 56877859.00,24385
,HILTON,BE,        30.15,                  1536729.25,50637
,HIMATSEIDE,EQ,       372.35,                 19788293.45,52960
,HINDCOMPOS,EQ,       457.15,                  1179173.45,2593
,HINDCON,SM,        24.55,                   302400.00,12000
,HINDCOPPER,EQ,        70.10,                 75860228.45,1080649
,HINDDORROL,EQ,         2.75,                   216349.35,79409
,HINDMOTORS,EQ,         7.10,                   730773.85,104004
,HINDNATGLS,EQ,        96.80,                   153937.55,1587
,HINDOILEXP,EQ,       122.70,                 54757778.80,446626
,HINDSYNTEX,EQ,         6.10,                     5374.90,869
,HINDUJAVEN,EQ,       814.35,                  4070125.40,4952
,HIRECT,EQ,       142.40,                   514323.85,3615
,HISARMETAL,EQ,        74.65,                   146427.00,1985
,HITECH,EQ,       413.05,                 48370955.50,118480
,HITECHCORP,EQ,       154.50,                   188051.40,1216
,HITECHGEAR,EQ,       482.35,                  2878070.75,5943
,HMT,BZ,        28.65,                    12666.00,440
,HMVL,EQ,       214.40,                  5951554.65,27760
,HNGSNGBEES,EQ,      3381.73,                  1016860.86,302
,HONAUT,EQ,     18698.20,                  6732058.90,360
,HONDAPOWER,EQ,      1454.55,                   961103.15,661
,HOTELEELA,EQ,        18.10,                  5304508.05,292548
,HOVS,EQ,       219.55,                   461964.65,2097
,HPL,EQ,       114.30,                  5002799.00,43671
,HSCL,EQ,       121.15,                360103566.80,2850689
,HSIL,EQ,       375.90,                 11873075.85,31545
,HTMEDIA,EQ,        84.15,                 13258595.40,156883
,HUBTOWN,EQ,        69.45,                 52235052.35,759624
,HUDCO,EQ,        61.75,                 96787742.85,1563620
,HUDCO,ND,      1240.00,                  1623913.00,1317
,HUDCO,N5,      1105.00,                    18785.00,17
,HUDCO,NE,      1307.00,                   261550.00,200
,HUDCO,N9,      1132.05,                   252477.55,221
,HUDCO,N2,      1149.00,                  2371486.95,2066
,IBREALEST,EQ,       208.20,                841736115.55,4033124
,IBULHSGFIN,N6,      1080.00,                    21600.00,20
,IBULHSGFIN,NA,      1050.00,                   105000.00,100
,IBULHSGFIN,N7,      1092.01,                    38220.35,35
,IBULHSGFIN,N4,      1110.05,                    29895.20,27
,IBULHSGFIN,N8,      1008.00,                    96768.00,96
,IBVENTURES,E1,       330.70,                 77034266.95,228756
,IBVENTURES,EQ,       500.35,               1305492310.15,2584545
,ICEMAKE,SM,        95.80,                  2671400.00,28000
,ICICIB22,EQ,        36.39,                 24475052.10,676043
,ICICIGI,EQ,       733.30,                 67821880.50,92582
,ICICIGOLD,EQ,       285.05,                   739259.65,2595
,ICICILOVOL,EQ,        85.08,                    11926.26,140
,ICICIMCAP,EQ,        72.19,                   142456.84,1980
,ICICINF100,EQ,       116.19,                    84335.86,727
,ICICINIFTY,EQ,       110.27,                  6659422.20,60585
,ICICINV20,EQ,        48.35,                    19030.44,393
,ICICISENSX,EQ,       367.26,                    99806.70,272
,ICIL,EQ,        83.75,                 83779891.75,990001
,ICRA,EQ,      3801.05,                   594320.15,156
,ICSA,BE,         2.45,                    19171.90,7812
,IDBI,EQ,        65.50,                297154861.10,4544017
,IDBIGOLD,EQ,      2911.00,                     9098.00,3
,IDFC,EQ,        55.95,                155391546.95,2756903
,IDFCBANK,EQ,        45.85,                237150603.80,5165742
,IDFCBANK,NC,      8260.01,                   445578.08,54
,IDFCBANK,N1,      5060.00,                    55909.80,11
,IDFCBANK,N4,      8250.00,                   181912.51,22
,IDFCBANK,N6,      8493.85,                   322814.12,38
,IDFCBANK,NA,      8655.00,                    69220.00,8
,IDFCBANK,N8,      8600.00,                    43000.00,5
,IDFCBANK,N3,      4975.00,                    34825.00,7
,IDFCBANK,NE,      8010.01,                    96044.08,12
,IDFCBANK,NB,      5060.00,                   106139.20,21
,IDFCBANK,N2,      8680.00,                   156066.44,18
,IDFCBANK,N5,      4970.00,                    34790.00,7
,IDFCBANK,N9,      5165.00,                    41320.00,8
,IDFNIFTYET,EQ,       108.75,                     5412.90,50
,IEX,EQ,      1593.75,                  7498232.65,4725
,IFBAGRO,BE,       718.85,                  2122737.40,3011
,IFBIND,EQ,      1299.15,                109129089.50,83595
,IFCI,EQ,        19.75,                166944573.10,8450077
,IFCI,NL,      1001.00,                  2055780.80,2053
,IFCI,NH,      1045.00,                   509275.00,485
,IFGLEXPOR,EQ,       240.70,                  5004861.00,20686
,IGARASHI,EQ,       832.55,                  1623324.80,1945
,IGL,EQ,       266.40,                915509401.30,3410720
,IGPL,EQ,       717.40,                 12841534.30,17817
,IIFCL,N2,      1154.00,                    57700.00,50
,IIFCL,N4,      1290.00,                   129000.00,100
,IIFL,EQ,       749.95,                 64962044.30,86579
,IIFLFIN,N6,      1015.00,                    54810.00,54
,IIFLFIN,NA,      1018.35,                   106697.25,105
,IIFLFIN,N7,      1965.00,                    15720.00,8
,IIFLFIN,NB,      1027.70,                   102770.00,100
,IIFLFIN,N5,      1012.26,                   556432.80,550
,IIHFL,N3,      1620.03,                     6540.03,4
