,PDUMJEIND,BE,12.8,320,25,
,PDUMJEPULP,EQ,13.9,32457.1,2302,
,PEARLPOLY,EQ,11.35,67419.75,6112,
,PEL,EQ,716.4,126371631.1,178455,
,PENIND,EQ,42.65,107111150.2,2513827,
,PENINLAND,EQ,37.95,20037365.05,532821,
,PERIATEA,BE,128,19205,150,
,PERSISTENT,EQ,1302.15,17717975.9,13618,
,PETRONENGG,EQ,126.6,399617,3156,
,PFIZER,EQ,1462.3,46916662.75,31943,
,PFOCUS,EQ,49,20202034.1,412011,
,PFRL,EQ,112.6,559054.05,4930,
,PFS,EQ,44.3,184436870.3,4214958,
,PGEL,EQ,114.15,838553.15,7306,
,PGHH,EQ,5237.6,23698387.2,4521,
,PGIL,EQ,216.65,1887576.9,8753,
,PHILIPCARB,EQ,90.8,7491054.15,81728,
,PHOENIXLL,EQ,134.2,4233739.85,31372,
,PHOENIXLTD,EQ,336.65,17720749.95,52793,
,PIDILITIND,EQ,398,57827725.75,144447,
,PIIND,EQ,445.7,40488854.95,90526,
,PILANIINV,BE,1498.75,388253.5,257,
,PILIND,EQ,10.85,1024244.45,95021,
,PIONDIST,BE,55.8,3763.5,74,
,PIONEEREMB,BE,12.6,10212.1,814,
,PIPAVAVDOC,EQ,45.55,15962215.35,346000,
,PIRPHYTO,EQ,33.95,498535.35,14626,
,PITTILAM,EQ,45.5,62819.3,1387,
,PLASTIBLEN,EQ,210.65,3135271.7,14565,
,PLETHICO,EQ,43.65,1280206.75,29097,
,PNBGILTS,EQ,21.95,5883870.1,266346,
,PNC,EQ,13.2,34275,2600,
,POCHIRAJU,EQ,24.55,3062756.95,125426,
,POLARIS,EQ,222.5,146895275.7,656308,
,POLYMED,EQ,600.55,17407140.9,29090,
,POLYPLEX,EQ,263.85,17895846.7,67394,
,PONDYOXIDE,EQ,41.45,1697859.8,40684,
,PONNIERODE,EQ,177.75,49817.55,285,
,PPAP,EQ,95.85,4694671.15,49227,
,PRADIP,EQ,3.6,616726.65,167613,
,PRAENG,EQ,8.3,270227.15,32332,
,PRAJIND,EQ,63.15,20142936.3,317571,
,PRAKASH,EQ,77.15,114292064.3,1501567,
,PRAKASHCON,BE,3,571944,190653,
,PRAKASHSTL,EQ,115.9,1282367.05,11239,
,PRATIBHA,EQ,54.95,11192401.55,200561,
,PRECOT,EQ,80.95,19927.5,250,
,PRECWIRE,EQ,112.05,4119232,36826,
,PREMIER,EQ,63.5,1448494.05,22639,
,PRESSMN,EQ,20,7717.2,386,
,PRESTIGE,EQ,238.45,148346885.6,623019,
,PRICOL,EQ,45.15,7107758.55,156070,
,PRIMESECU,EQ,5.6,13696.85,2449,
,PRISMCEM,EQ,75.75,60202425.7,785827,
,PRITHVI,BE,4.65,1477463.4,303054,
,PRITHVISOF,EQ,20.45,1022.5,50,
,PROVOGE,EQ,9.05,868523.05,96222,
,PROZONECSC,EQ,20.8,2014244.35,98073,
,PSB,EQ,55.85,13133487.6,237812,
,PSL,EQ,18.15,4722896.75,259706,
,PSUBNKBEES,EQ,384.92,471845.81,1222,
,PTC,EQ,90.6,162789621.7,1793023,
,PTL,EQ,39.7,420562.5,10739,
,PUNJABCHEM,EQ,117.1,598176,5119,
,PUNJLLOYD,EQ,40.75,161656550.2,3913892,
,PURVA,EQ,92.85,11316397.5,121904,
,PVP,EQ,8,3513729.2,433316,
,PVR,EQ,720.05,488823872.5,683516,
,QGOLDHALF,EQ,1287.55,1298806.3,1007,
,QNIFTY,EQ,849.1,849.1,1,
,QUINTEGRA,BE,1.7,13456.75,7900,
,RADAAN,EQ,1.25,625,500,
,RADICO,EQ,90,70797170.4,787995,
,RAIN,EQ,46.35,38356187.45,823749,
,RAINBOWPAP,EQ,80,7062561.65,88247,
,RAIREKMOH,EQ,63.2,2179503.55,34515,
,RAJESHEXPO,EQ,157.85,54742529.3,347901,
,RAJOIL,EQ,1.7,92262.05,53408,
,RAJPALAYAM,EQ,336.1,625417.05,1845,
,RAJRAYON,EQ,0.45,17818.6,40709,
,RAJSREESUG,EQ,23.9,150384.8,6300,
,RAJTV,EQ,130.05,35169876.4,266294,
,RAJVIR,EQ,63,290584.25,4777,
,RALLIS,EQ,241.55,136790711.8,568475,
,RAMANEWS,EQ,7.3,45595.7,6300,
,RAMCOCEM,EQ,341.35,54729763.3,159445,
,RAMCOIND,EQ,71.7,20831207.7,289406,
,RAMCOSYS,BE,513.85,18621951.35,36625,
,RAMKY,EQ,61.35,1972883.7,31984,
,RAMSARUP,BE,2.85,21170.3,7358,
,RANASUG,EQ,3.6,571444.35,163273,
,RANEENGINE,EQ,353.75,45464,129,
,RANEHOLDIN,EQ,470.4,6229448.8,13547,
,RASOYPR,EQ,17.15,121777621.2,7085914,
,RATNAMANI,EQ,418.65,7527711,18045,
,RAYMOND,EQ,471.65,68852055,145174,
,RBL,EQ,275.5,631133.6,2263,
,RCF,EQ,55.15,52303920.3,939722,
,RECLTD,N2,1048,10480,10,
,RECLTD,N9,1181.55,188998,160,
,RECLTD,N1,1043.66,66794.39,64,
,REDINGTON,EQ,105.9,1466475297,14576258,
,REFEX,EQ,6.25,21325.05,3376,
,REGENCERAM,BE,4.5,2070,460,
,REIAGROLTD,EQ,2.7,5700376.25,2109875,
,REISIXTEN,EQ,0.4,40987.6,105163,
,RELAXO,EQ,435.1,48585755.2,108310,
,RELCNX100,EQ,81.95,7945.75,97,
,RELCONS,EQ,30,5160,172,
,RELDIVOPP,EQ,20.5,4018,196,
,RELGOLD,EQ,2471.15,4230536.5,1706,
,RELGRNIFTY,EQ,769.99,22759.9,30,
,RELIFIN,N8,1245.01,18675.15,15,
,RELIFIN,N2,1250,223749.71,179,
,RELIFIN,N1,1051,4204,4,
,RELIFIN,N4,1048.26,14674.64,14,
,RELIFIN,N6,1248,49530,40,
,RELIGARE,EQ,318.05,14578484.3,45377,
,RELIGAREGO,EQ,2625,175498.5,67,
,RELINFRA,EQ,735.75,1461717637,1964368,
,RELNIFTY,EQ,79.15,11196.7,137,
,RENUKA,EQ,18.65,86976206.4,4580512,
,REPCOHOME,EQ,455.95,57278674,125486,
,REPRO,EQ,243.65,7814029.55,32268,
,RESPONIND,EQ,85.5,3466847.1,40626,
,REVATHI,EQ,308,17496.1,57,
,RICOAUTO,EQ,23.65,3620351.75,152368,
,RIIL,EQ,529.5,98785734.85,185786,
,RJL,EQ,62.8,313789.7,5004,
,RKDL,EQ,6.15,116272,19062,
,RKFORGE,BE,249.85,93560326.65,378880,
,RMCL,EQ,38.3,3007457.7,78568,
,RML,EQ,399.7,5435243.85,13336,
,RMMIL,EQ,1.55,133560.3,84636,
,ROHITFERRO,EQ,10.9,2200584.15,199782,
,ROHLTD,EQ,44.4,195570.85,4474,
,ROLTA,EQ,110.15,223708982.5,2047513,
,ROSSELLIND,EQ,64.95,126415,1935,
,RPGLIFE,EQ,100.2,1997954.7,19765,
,RPPINFRA,EQ,78,1055022.5,13341,
,RSSOFTWARE,EQ,523.65,44149746.75,83743,
,RSWM,EQ,227.4,37412960.05,164492,
,RSYSTEMS,EQ,50.4,3877674.5,76968,
,RUBYMILLS,EQ,321.15,4110230.4,12657,
,RUCHINFRA,BE,13.1,74600,5500,
,RUCHIRA,EQ,24.7,868906.35,35155,
,RUCHISOYA,EQ,40.4,4485054,110594,
,RUPA,EQ,223.35,1818289.3,8148,
,RUSHIL,EQ,49.35,384820.2,7685,
,SABERORGAN,EQ,171.45,9042731.7,52717,
,SABTN,EQ,128,1927321.5,14953,
,SADBHAV,EQ,215.9,155756301.9,724422,
,SAGCEM,EQ,379,9812729.1,25822,
,SAHPETRO,EQ,28.05,10102022.3,370061,
,SAKHTISUG,EQ,19.3,1460372.7,75085,
,SAKSOFT,EQ,101.1,801149.3,7917,
,SAKTHIFIN,EQ,20.1,232785.35,11480,
,SAKUMA,EQ,23.8,30022.2,1280,
,SALONACOT,EQ,28,15154,556,
,SALORAINTL,EQ,33.95,28324.2,838,
,SALSTEEL,EQ,2.65,23758.2,8902,
,SAMBANDAM,EQ,85,72060,850,
,SAMBHAAV,EQ,2.2,49250,22000,
,SAMTEL,EQ,2.1,47127,22270,
,SANDESH,EQ,368.9,509052.8,1364,
,SANGAMIND,EQ,77.9,5027158.35,62535,
,SANGHIIND,BE,39.1,5521911.6,141961,
,SANGHVIFOR,EQ,36.6,77288.5,2104,
,SANGHVIMOV,EQ,151.25,1847536.25,12318,
,SANOFI,EQ,2986.65,4046657.85,1353,
,SANWARIA,EQ,8.3,361456.05,43601,
,SARDAEN,EQ,293.65,22048833,73896,
,SAREGAMA,EQ,169.3,6590965.45,37924,
,SARLAPOLY,EQ,348.15,992506.45,2841,
,SASKEN,EQ,300.25,61809465.9,205213,
,SATHAISPAT,EQ,40,297445.55,7454,
,SAVERA,EQ,47.55,8564.3,185,
,SBBJ,EQ,623.95,22141065.35,35387,
,SBIGETS,EQ,2590.4,35180229.05,13541,
,SBIN,N2,10545.8,31637.41,3,
,SBIN,N3,10560,137079.7,13,
,SBIN,N1,10300,113250,11,
,SBIN,N5,10829.5,8062191.09,744,
,SBT,EQ,519.8,18367384.4,34860,
,SCHNEIDER,EQ,136,8128925.35,61015,
,SCI,EQ,61.5,94578406.65,1506880,
,SDBL,EQ,192.1,4324386.35,22022,
,SEAMECLTD,EQ,142.15,6004735.3,41729,
,SEINV,EQ,325.95,3879278.1,11881,
,SELAN,EQ,568.9,54475945.2,93961,
,SELMCL,EQ,4.2,1141868.75,276222,
,SEPOWER,EQ,6.4,40057.75,6330,
,SERVALL,EQ,4.15,29235.5,7088,
,SESHAPAPER,EQ,225.85,413140.95,1845,
,SEZAL,EQ,6.8,7295.35,1084,
,SFCL,BE,55.3,6079084.5,110065,
,SGFL,BE,2.6,2600,1000,
,SGJHL,EQ,30,1422321.75,47398,
,SHAKTIPUMP,EQ,246.85,66706914.25,271418,
,SHALPAINTS,EQ,94.4,4943222.05,52337,
,SHANTIGEAR,EQ,123.4,96246301.65,805821,
,SHARIABEES,EQ,173.7,171695.2,990,
,SHARONBIO,EQ,76.9,74756341.55,969047,
,SHASUNPHAR,EQ,214.6,241379364.2,1135295,
,SHILPAMED,EQ,526.9,6530125.1,12474,
,SHILPI,EQ,88.5,16312940.5,182553,
,SHIRPUR-G,EQ,76.05,189227.3,2460,
,SHIV-VANI,EQ,14.15,1239026.6,87467,
,SHIVAMAUTO,EQ,268.15,5945040.1,21908,
,SHIVTEX,EQ,32.1,299369.85,9306,
,SHLAKSHMI,EQ,9.65,90708.5,9320,
,SHOPERSTOP,EQ,471.5,18105072,38231,
,SHREECEM,EQ,8292.8,154191501.1,18703,
,SHREERAMA,BE,6.35,158782.05,25033,
,SHRENUJ,EQ,59.8,4772975.45,81491,
,SHREYANIND,EQ,32.9,3290,100,
,SHREYAS,EQ,49.6,1909583.3,38637,
,SHRIASTER,EQ,8.7,2995.2,361,
,SHRIRAMCIT,EQ,1666.05,72838759.7,43472,
,SHRIRAMCIT,N9,1231,61550,50,
,SHRIRAMCIT,N7,1035.6,46602.3,45,
,SHRIRAMCIT,N3,1074.83,868514.2,809,
,SHRIRAMCIT,NG,1069.99,308181.25,295,
,SHRIRAMEPC,EQ,33.15,1732844.7,51619,
,SHYAMTEL,EQ,29.85,502205.4,16501,
,SICAGEN,EQ,15.95,311048.1,19453,
,SICAL,EQ,97.1,1132647.4,11651,
,SIGNETIND,EQ,274.45,150945.6,550,
,SIL,BE,16.95,104652.85,6163,
,SILINV,EQ,64.95,131693,2051,
,SIMBHSUGAR,EQ,14.85,262558.8,17733,
,SIMPLEX,EQ,58.45,1324525.15,22454,
,SIMPLEXCAS,EQ,45.85,25458,550,
,SIMPLEXINF,EQ,288.15,10001468.1,34499,
,SINTEX,EQ,80.6,584570702.7,7282895,
,SIRPAPER,EQ,18.95,80691.95,4431,
,SITASHREE,BE,9.2,154766.95,16984,
,SITICABLE,EQ,25.65,13528490.8,523176,
,SIYSIL,EQ,610.4,5824955.7,9522,
,SJVN,EQ,23.1,7028186.2,303296,
,SKFINDIA,EQ,1110.9,100874122.7,89481,
,SKIL,EQ,41.35,806178.7,19387,
,SKMEGGPROD,EQ,25.9,3858019.5,149586,
,SKSMICRO,EQ,316.15,957078247.4,3029316,
,SKUMARSYNF,EQ,5.1,4385993.55,846053,
,SMARTLINK,EQ,69.6,23771083.15,341714,
,SMLISUZU,EQ,805.7,26761566.85,32982,
,SMPL,EQ,3.9,526255.4,131616,
,SMSPHARMA,EQ,400.2,2193189.3,5349,
,SOBHA,EQ,457.35,98687960,217223,
,SOLARINDS,EQ,2116.15,20063367.25,9412,
,SOMANYCERA,EQ,318.45,10088374.4,31449,
,SOMATEX,EQ,3.5,47932.95,13710,
,SONASTEER,EQ,49.15,42900058.8,875347,
,SONATSOFTW,EQ,118.25,128469886,1091085,
,SOTL,EQ,717.5,8509304.25,11916,
,SOUISPAT,EQ,2.55,923956.25,351406,
,SOUTHBANK,EQ,28.1,47335155.05,1682815,
,SPARC,EQ,199.55,110453553,547391,
,SPECIALITY,EQ,139.85,32547903.15,235680,
,SPENTEX,EQ,4.85,19893.45,4035,
,SPIC,EQ,23.4,65163317.1,2859179,
,SPICEMOBI,EQ,28.4,64776.6,2290,
,SPLIL,EQ,10.7,67683.5,6300,
,SPMLINFRA,EQ,68.55,146628.45,2139,
,SPYL,EQ,1.75,60839,34270,
,SREEL,EQ,255.35,2430105,9507,
,SREINFRA,EQ,46.55,138597301.1,2981000,
,SREINFRA,NJ,990,4950,5,
,SRF,EQ,704.3,159003236.7,224897,
,SRGINFOTEC,BE,0.3,5354.9,17683,
,SRHHYPOLTD,EQ,47.85,223206.2,4639,
,SRSLTD,EQ,25.05,5278488.5,208128,
,SRTRANSFIN,NY,1095,38325,35,
,SRTRANSFIN,Y8,1007,101710,101,
,SRTRANSFIN,N9,1038,137021.6,132,
,SRTRANSFIN,NM,1047,65850.1,63,
,SRTRANSFIN,NR,1041.99,17690.45,17,
,SRTRANSFIN,Y1,1030.95,10347.6,10,
,SRTRANSFIN,NX,994,236470.5,238,
,SRTRANSFIN,Y9,1016.09,463033.61,455,
,SRTRANSFIN,NS,1042.43,338790.5,325,
,SRTRANSFIN,NF,1580,47400,30,
,SRTRANSFIN,Y7,1004.8,10048,10,
,SRTRANSFIN,NL,1076,1515697.76,1411,
,SRTRANSFIN,NV,1030,150991.35,147,
,SRTRANSFIN,NW,1029.99,495992,482,
,SRTRANSFIN,NC,207.79,13505.06,65,
,SSWL,EQ,290.15,9612270.4,33069,
,STAN,DR,114.7,881425.35,7701,
,STAR,EQ,663,43731767.6,65988,
,STARPAPER,EQ,10,2002.5,210,
,STCINDIA,EQ,215.3,32054710.4,146951,
,STEL,BE,28.15,35287.05,1257,
,STERLINBIO,EQ,11.95,6793076.9,565869,
,STERTOOLS,EQ,302.6,2832491.2,9117,
,STOREONE,EQ,59.1,1384299.6,23194,
,STRTECH,EQ,67.4,96374537.1,1398940,
,STYABS,EQ,600.3,6121397.6,10102,
,SUBEX,EQ,8.7,1723659.75,195654,
,SUBROS,EQ,49.1,7401276.9,148149,
,SUDAR,EQ,32.3,4549022.75,137356,
,SUDARSCHEM,EQ,1085.05,3416942.65,3145,
,SUJANATWR,EQ,20.95,2056044.25,97128,
,SUJANAUNI,EQ,2.45,314128.75,125192,
,SUMEETINDS,EQ,15.45,1904300.35,122419,
,SUMMITSEC,EQ,219.7,429388.4,1939,
,SUNCLAYLTD,EQ,1413.9,3242615.6,2303,
,SUNDARAM,EQ,2.85,110774.2,38212,
,SUNDARMFIN,EQ,999.15,32667941.75,32781,
,SUNDRMBRAK,EQ,327.8,1046096.6,3221,
,SUNDRMFAST,EQ,135.75,26567024.8,194255,
,SUNFLAG,EQ,28.4,430375.9,15073,
,SUNILHITEC,EQ,132.9,2870341.75,21425,
,SUNTECK,EQ,294.85,6998225.7,23738,
,SUNTV,EQ,371.35,456097404,1229802,
,SUPER,EQ,349,100165.05,291,
,SUPERSPIN,EQ,7.25,57450.4,7834,
,SUPPETRO,EQ,76.6,2040827.55,26609,
,SUPRAJIT,EQ,116.8,5762133.3,49318,
,SUPREMEIND,EQ,633.65,35961840.25,57118,
,SUPREMEINF,EQ,342.6,4821667.3,14200,
,SUPREMETEX,BE,5.45,1362.5,250,
,SURANACORP,EQ,17.05,37984.05,2200,
,SURANAT&P,EQ,34.35,1335312.2,38035,
,SURANAVEL,BE,78.2,1767864.4,22854,
,SURYAJYOTI,BE,8.6,56647.8,6818,
,SURYALAXMI,EQ,142.6,8509380.65,60013,
,SURYAPHARM,EQ,1.5,115165.5,76777,
,SURYAROSNI,EQ,96.75,7909740.85,82412,
,SUTLEJTEX,EQ,342.5,1296171.3,3765,
,SUVEN,EQ,162.45,343282936.8,2098838,
,SUZLON,EQ,23.45,190697136.9,8063660,
,SWANENERGY,EQ,59.6,24636278,414974,
,SWARAJENG,EQ,960.2,11125082.35,11672,
,SWELECTES,EQ,389.85,2628953.85,6599,
,SYMPHONY,EQ,1395.45,143760812.8,103871,
,SYNCOM,EQ,5.3,2207312.15,418639,
,SYNDIBANK,EQ,121.95,221084958.4,1806838,
,TAINWALCHM,EQ,19.95,896293.65,44927,
,TAJGVK,EQ,115,4384956.15,37465,
,TAKE,EQ,36.5,996938.75,27306,
,TALBROAUTO,EQ,85.65,2234504.7,25858,
,TALWALKARS,EQ,197.75,23455289.2,118179,
,TANFACIND,EQ,18.35,3212.5,185,
,TANLA,EQ,14.7,1805792.1,122843,
,TANTIACONS,EQ,22,362847.65,16285,
,TARAJEWELS,EQ,88.7,501493.55,5653,
,TARAPUR,EQ,7.25,15868.15,2194,
,TARMAT,BE,20,101217.5,5084,
,TATACOFFEE,EQ,896.9,38538548.35,42872,
,TATACOMM,EQ,371.55,286270282,765690,
,TATAELXSI,EQ,620.45,261458631.3,421660,
,TATAINVEST,EQ,572.65,29191332.9,50878,
,TATAMETALI,EQ,104.8,11849882.75,112506,
,TATAMTRDVR,EQ,378.65,1708779599,4512528,
,TATASPONGE,EQ,870.95,197222694.4,226501,
,TBZ,EQ,156.35,13175550.25,83082,
,TCFSL,N9,1105,389546.5,352,
,TCFSL,N8,1099.99,216554.6,197,
,TCI,EQ,205.15,18710250.65,90658,
,TCIDEVELOP,EQ,230.05,35855.85,156,
,TCIFINANCE,EQ,24.75,269392.5,10733,
,TDPOWERSYS,EQ,328,17473.3,53,
,TECHNO,EQ,259.9,4711770.45,18070,
,TECHNOFAB,EQ,126,1061234.9,8364,
,TECPRO,EQ,15.9,326633.75,20590,
,TEXINFRA,EQ,39.1,5450502.65,138742,
,TEXMOPIPES,EQ,15.95,3654377.85,227225,
,TEXRAIL,EQ,79.35,26958855.7,336624,
,TFCILTD,EQ,39.45,10000401.75,247196,
,TGBHOTELS,EQ,54.6,162065.1,2895,
,THANGAMAYL,EQ,178.4,131955.4,739,
,THEBYKE,EQ,322.5,33522837.45,104079,
,THEMISMED,BE,131.45,986130.4,7502,
,THERMAX,EQ,861.95,41145488.2,47693,
,THINKSOFT,EQ,478.4,19216260.35,39893,
,THIRUSUGAR,EQ,54,24329.6,450,
,THOMASCOOK,EQ,145.6,32139665.75,220201,
,THOMASCOTT,BE,10.5,4342.25,446,
,TI,EQ,45.2,29417153.3,651611,
,TIDEWATER,EQ,12505.8,81172292.65,6477,
,TIIL,EQ,193.65,6617412.65,33931,
,TIJARIA,EQ,3,1860,620,
,TIL,EQ,354.15,2573758.65,7150,
,TIMBOR,EQ,6.4,146923.8,22844,
,TIMESGTY,EQ,22.8,27336.5,1200,
,TIMETECHNO,EQ,49.7,76770681.95,1527721,
,TIMKEN,EQ,419.7,168066047.7,393410,
,TINPLATE,EQ,80.3,130404455.5,1598856,
,TIPSINDLTD,EQ,40.4,527549,12772,
,TIRUMALCHM,EQ,102.35,9667386.25,92707,
,TNPETRO,EQ,13.25,292335.8,21479,
,TNPL,EQ,160.25,29870658.8,186463,
,TNTELE,BE,4.9,6101.8,1240,
,TODAYS,EQ,4.15,30788.95,7795,
,TOKYOPLAST,EQ,25.5,344366,13286,
,TORNTPHARM,EQ,852.05,31026024.1,36424,
,TORNTPOWER,EQ,136.3,61064697.35,445168,
,TREEHOUSE,EQ,401.45,148368451.5,364302,
,TRENT,EQ,1198.95,36303341.85,30406,
,TRF,EQ,269,8990206.5,33294,
,TRICOM,EQ,1.35,3623.5,2610,
,TRIDENT,EQ,24.5,5731342.55,231494,
,TRIGYN,EQ,40.25,5709430.55,141696,
,TRIL,EQ,195.95,1903314.6,9636,
,TRITURBINE,EQ,88.25,7742017.85,88395,
,TRIVENI,EQ,24,2474097.5,102117,
,TTKHEALTH,EQ,724.2,12391606.75,17031,
,TTKPRESTIG,EQ,4580.35,47540400.7,10356,
,TTL,EQ,37.25,111704.95,2970,
,TTML,EQ,11.15,25340234.2,2236589,
,TUBEINVEST,EQ,315.1,121824045.6,395972,
,TULIP,BZ,1.9,121942.5,62579,
,TULSI,EQ,4.15,82834,19833,
,TULSYAN,BE,27.15,108.6,4,
,TV18BRDCST,EQ,29,40414196.2,1391439,
,TVSELECT,EQ,28.35,127898.85,4477,
,TVSMOTOR,EQ,205.05,547712776.9,2692441,
,TVSSRICHAK,EQ,938.3,31454713.1,33913,
,TVTODAY,EQ,209.65,132473425.9,619163,
,TWILITAKA,BE,4.7,42231,8855,
,TWL,EQ,228.95,4544630.9,19835,
,UBENGG,EQ,11.15,92189.7,8229,
,UBHOLDINGS,EQ,32.5,10768667.05,329350,
,UCALFUEL,EQ,84.4,9885482.1,114172,
,UCOBANK,EQ,89.3,251360725.7,2817863,
,UFLEX,EQ,149.8,38121527.1,252854,
,UGARSUGAR,BE,11.65,74097.55,6439,
,UJAAS,EQ,24.5,25254129.45,1005633,
,UMESLTD,EQ,4.5,535.5,119,
,UNICHEMLAB,EQ,223.55,13375711.25,59790,
,UNIENTER,EQ,27,526627.9,19686,
,UNIPLY,EQ,8.25,39999.95,4840,
,UNITECH,EQ,24,1392114535,58059273,
,UNITEDBNK,EQ,47.1,18066236.7,382279,
,UNITEDTEA,EQ,251.25,1276354.4,5097,
,UNITY,EQ,27.85,3286549.05,115017,
,UNIVCABLES,BE,53.5,972472.75,18386,
,UPERGANGES,EQ,40.5,76273.5,1929,
,USHAMART,EQ,40.2,8960426.05,222774,
,USHERAGRO,EQ,44.05,7862752.1,178372,
,UTTAMSTL,EQ,75.2,4245208.9,55856,
,UTTAMSUGAR,EQ,16.65,70814.6,4210,
,UTTAMVALUE,EQ,7.55,212531.7,28159,
,V2RETAIL,BE,24.05,1169503.4,48628,
,VADILALIND,EQ,233.75,12296587.85,51722,
,VAIBHAVGBL,EQ,884.6,26235479.65,29647,
,VAKRANGEE,EQ,125,169977389.8,1367194,
,VALECHAENG,EQ,66.75,1267015.4,18822,
,VALUEIND,EQ,8.75,132811.85,15030,
,VARDHACRLC,EQ,19.5,1398644.15,71989,
,VARDMNPOLY,EQ,56.35,264884.6,4684,
,VARUN,EQ,5.7,156385.2,27147,
,VARUNSHIP,EQ,7.85,747400.9,93813,
,VASCONEQ,EQ,25.35,32377,1320,
,VASWANI,EQ,3.6,10636,3010,
,VENKEYS,EQ,458.95,5527775.25,11927,
,VENUSREM,EQ,278.55,31113829.95,110487,
,VESUVIUS,EQ,715.15,6714035.8,9384,
,VETO,SM,61.5,101475,1650,
,VGUARD,EQ,728.75,16661647.35,22638,
,VHL,EQ,701.2,195328.2,272,
,VICEROY,EQ,19.15,773927,39886,
,VIDEOIND,EQ,170.4,21734064.8,127839,
,VIJAYABANK,EQ,46.05,23252283.65,506318,
,VIJSHAN,EQ,13.55,480242.65,35575,
,VIKASGLOB,EQ,33.35,50180708,1456336,
,VIMALOIL,EQ,189.35,15499306.1,82566,
,VIMTALABS,EQ,98.5,7078773.4,71006,
,VINATIORGA,EQ,429.35,6565416.5,15303,
,VINDHYATEL,EQ,494.65,1836154,3697,
,VINYLINDIA,EQ,44.95,9229456.55,195330,
,VIPIND,EQ,99.65,80063263.4,802143,
,VIPUL,BE,21.45,1082119.4,49838,
,VISAKAIND,EQ,122.7,6748455.7,54740,
,VISASTEEL,EQ,18.6,323751.45,17346,
,VISESHINFO,BE,0.4,212382,566710,
,VISUINTL,EQ,0.85,935,1100,
,VIVIDHA,EQ,187.5,1904437.5,10157,
,VIVIMEDLAB,EQ,317.15,4700777,14756,
,VKSPL,EQ,0.4,1300189.25,3638755,
,VLSFINANCE,EQ,20.9,571310.1,27255,
,VMART,EQ,497,12089436.6,24253,
,VOLTAMP,EQ,699.75,6451423.75,9224,
,VOLTAS,EQ,248.3,582198066.3,2333837,
,VSSL,EQ,38.95,569471.05,14686,
,VSTIND,EQ,1586.1,24410514.65,15426,
,VSTTILLERS,EQ,1628.95,12291143.95,7655,
,VTL,EQ,448.75,19096069.1,42566,
,VTMLTD,EQ,22.65,77479.5,3413,
,WABAG,EQ,1398.55,42470717.6,30361,
,WABCOINDIA,EQ,3698.2,46994826.1,12757,
,WALCHANNAG,EQ,116.75,86803031.95,733422,
,WANBURY,BE,47.35,3609717.35,75122,
,WEBELSOLAR,EQ,18.6,115771.4,6157,
,WEIZFOREX,EQ,144.35,314514.7,2126,
,WEIZMANIND,EQ,11,44441.3,4075,
,WELCORP,EQ,76.1,27327750.55,366602,
,WELENTRP,EQ,273.7,9480401.25,34835,
,WELINV,EQ,30.3,22030.35,725,
,WELPROJ,EQ,31.55,69472.2,2173,
,WELSPUNIND,EQ,220.9,18026125.95,82216,
,WENDT,EQ,1587.55,3578780.7,2249,
,WHEELS,EQ,886.2,55285515.75,62886,
,WHIRLPOOL,EQ,460.85,65149575.95,140739,
,WILLAMAGOR,EQ,59.3,48648.25,811,
,WINDMACHIN,EQ,30.5,204487.9,6670,
,WINSOME,EQ,2.25,97061.15,42187,
,WINSOMEDJ,EQ,1.6,76640.15,47146,
,WOCKPHARMA,EQ,700.45,481966752.9,686177,
,WONDERLA,EQ,310.75,179366457.4,569020,
,WSI,EQ,15.05,21184.45,1389,
,WSTCSTPAPR,EQ,57.35,13475009.3,231786,
,WYETH,EQ,999.15,39822365,39917,
,XCHANGING,EQ,32.65,330875.1,10134,
,XLENERGY,EQ,3.2,20881.8,6625,
,XPROINDIA,EQ,35.25,23554.05,652,
,ZANDUREALT,EQ,1737.75,9697614.45,5539,
,ZEEL,P1,0.85,36976.8,46216,
,ZEELEARN,EQ,36.6,3555356.7,95774,
,ZEEMEDIA,EQ,18.4,11491344.2,620315,
,ZENITHBIR,EQ,1.3,35744.1,28432,
,ZENITHCOMP,EQ,4.5,2265,500,
,ZENITHINFO,EQ,3.6,1591.9,452,
,ZENSARTECH,EQ,455.7,11808252.7,25706,
,ZICOM,EQ,104.15,3860640.3,36924,
,ZODIACLOTH,EQ,372.8,569834.9,1495,
,ZODJRDMKJ,EQ,31.5,3622.5,115,
,ZUARI,EQ,179.65,924181,5137,
,ZUARIGLOB,EQ,85.6,1092843.5,12743,
,ZYDUSWELL,EQ,611.65,5776463.9,9392,
,ZYLOG,EQ,8.15,1662298,202402,
