,ISFT,EQ,54.60,80605.65,1483.00,,,,,,,,,,,,,,
,ISMTLTD,EQ,23.90,1441673.15,60344.00,,,,,,,,,,,,,,
,ITDCEM,EQ,255.20,19534.45,77.00,,,,,,,,,,,,,,
,ITI,EQ,23.40,1091665.20,46531.00,,,,,,,,,,,,,,
,IVC,EQ,24.80,1115231.35,44786.00,,,,,,,,,,,,,,
,IVP,EQ,40.00,5925.00,150.00,,,,,,,,,,,,,,
,IVRCLINFRA,EQ,39.95,339380613.85,8438927.00,,,,,,,,,,,,,,
,J&KBANK,EQ,1362.40,251300239.35,184815.00,,,,,,,,,,,,,,
,JAGRAN,EQ,100.45,599646.65,5942.00,,,,,,,,,,,,,,
,JAGSNPHARM,EQ,13.55,98766.70,7307.00,,,,,,,,,,,,,,
,JAIBALAJI,BE,34.35,216505.15,6334.00,,,,,,,,,,,,,,
,JAICORPLTD,EQ,57.45,41579544.85,724403.00,,,,,,,,,,,,,,
,JAIHINDPRO,EQ,49.00,900070.45,18167.00,,,,,,,,,,,,,,
,JAINSTUDIO,BE,6.40,960.00,150.00,,,,,,,,,,,,,,
,JAMNAAUTO,EQ,105.85,279816.10,2613.00,,,,,,,,,,,,,,
,JAYAGROGN,EQ,145.65,2290125.25,15761.00,,,,,,,,,,,,,,
,JAYBARMARU,EQ,60.30,70922.85,1183.00,,,,,,,,,,,,,,
,JAYNECOIND,EQ,12.65,854116.65,67679.00,,,,,,,,,,,,,,
,JAYSREETEA,EQ,106.85,12394778.80,116097.00,,,,,,,,,,,,,,
,JBCHEPHARM,EQ,84.00,128893694.60,1520200.00,,,,,,,,,,,,,,
,JBFIND,EQ,135.30,10006843.55,72815.00,,,,,,,,,,,,,,
,JBMA,EQ,65.00,278025.10,4264.00,,,,,,,,,,,,,,
,JCTEL,EQ,0.65,17184.55,26407.00,,,,,,,,,,,,,,
,JDORGOCHEM,EQ,3.40,1657.00,495.00,,,,,,,,,,,,,,
,JENSONICOL,EQ,3.70,19081.20,5188.00,,,,,,,,,,,,,,
,JETAIRWAYS,EQ,374.45,149760134.25,402005.00,,,,,,,,,,,,,,
,JHS,EQ,29.80,655204.70,21827.00,,,,,,,,,,,,,,
,JIKIND,EQ,3.95,27585.55,6923.00,,,,,,,,,,,,,,
,JINDALPHOT,EQ,129.85,1740370.85,13297.00,,,,,,,,,,,,,,
,JINDALPOLY,EQ,188.70,13444287.50,71598.00,,,,,,,,,,,,,,
,JINDALSAW,EQ,123.80,87253718.50,692229.00,,,,,,,,,,,,,,
,JINDALSWHL,EQ,557.60,11346804.40,20281.00,,,,,,,,,,,,,,
,JINDCOT,EQ,70.85,5035631.10,70499.00,,,,,,,,,,,,,,
,JINDRILL,EQ,249.75,467030.15,1865.00,,,,,,,,,,,,,,
,JINDWORLD,EQ,99.25,13772.65,139.00,,,,,,,,,,,,,,
,JISLDVREQS,EQ,37.05,793468.65,21522.00,,,,,,,,,,,,,,
,JISLJALEQS,EQ,65.90,105334687.35,1608630.00,,,,,,,,,,,,,,
,JKCEMENT,EQ,328.90,35389296.20,106852.00,,,,,,,,,,,,,,
,JKIL,EQ,227.50,394809.15,1734.00,,,,,,,,,,,,,,
,JKLAKSHMI,EQ,135.95,74726633.40,554188.00,,,,,,,,,,,,,,
,JKPAPER,EQ,36.20,864887.85,23872.00,,,,,,,,,,,,,,
,JKTYRE,EQ,115.35,5718043.00,49629.00,,,,,,,,,,,,,,
,JMCPROJECT,EQ,106.90,311612.00,2941.00,,,,,,,,,,,,,,
,JMFINANCIL,EQ,17.70,54972624.40,3048359.00,,,,,,,,,,,,,,
,JMTAUTOLTD,EQ,51.35,5186.45,101.00,,,,,,,,,,,,,,
,JOCIL,EQ,125.65,210621.70,1652.00,,,,,,,,,,,,,,
,JPINFRATEC,EQ,48.25,28634380.10,591238.00,,,,,,,,,,,,,,
,JPPOWER,EQ,36.45,14220362.15,388193.00,,,,,,,,,,,,,,
,JSL,EQ,64.95,860752.85,13217.00,,,,,,,,,,,,,,
,JSWENERGY,EQ,60.85,39680186.50,652932.00,,,,,,,,,,,,,,
,JSWISPAT,EQ,10.05,8658029.25,860836.00,,,,,,,,,,,,,,
,JSWISPAT,P1,4.75,205082.15,43671.00,,,,,,,,,,,,,,
,JUBILANT,EQ,212.35,11280730.35,53128.00,,,,,,,,,,,,,,
,JUBLFOOD,EQ,1364.55,401632696.45,294637.00,,,,,,,,,,,,,,
,JUBLINDS,EQ,163.20,635792.95,3904.00,,,,,,,,,,,,,,
,JUMBO,EQ,9.00,17011.50,1855.00,,,,,,,,,,,,,,
,JUNIORBEES,EQ,112.56,566231.74,5051.00,,,,,,,,,,,,,,
,JUPITER,BE,4.95,316795.75,63132.00,,,,,,,,,,,,,,
,JVLAGRO,EQ,15.85,244463.60,15297.00,,,,,,,,,,,,,,
,JYOTHYLAB,EQ,176.05,12315367.45,69940.00,,,,,,,,,,,,,,
,JYOTISTRUC,EQ,43.10,6596544.70,151396.00,,,,,,,,,,,,,,
,KABRAEXTRU,EQ,33.15,161847.45,4881.00,,,,,,,,,,,,,,
,KAJARIACER,EQ,222.10,2284036.75,10315.00,,,,,,,,,,,,,,
,KAKATCEM,EQ,81.30,774527.60,9484.00,,,,,,,,,,,,,,
,KALINDEE,EQ,84.45,6775230.05,79947.00,,,,,,,,,,,,,,
,KALPATPOWR,EQ,84.75,10620169.60,125297.00,,,,,,,,,,,,,,
,KALYANIFRG,BE,180.00,20716.90,120.00,,,,,,,,,,,,,,
,KAMATHOTEL,EQ,125.50,332310.85,2655.00,,,,,,,,,,,,,,
,KANANIIND,BE,37.00,682040.75,18369.00,,,,,,,,,,,,,,
,KANORICHEM,EQ,36.30,160076.05,4421.00,,,,,,,,,,,,,,
,KANSAINER,EQ,984.95,259801271.95,263785.00,,,,,,,,,,,,,,
,KARMAENG,EQ,12.50,37.50,3.00,,,,,,,,,,,,,,
,KARURKCP,EQ,27.15,3610.95,133.00,,,,,,,,,,,,,,
,KARURVYSYA,EQ,471.35,20703014.75,43694.00,,,,,,,,,,,,,,
,KAUSHALYA,EQ,10.05,348004.15,33766.00,,,,,,,,,,,,,,
,KAVVERITEL,EQ,112.45,6931689.45,62277.00,,,,,,,,,,,,,,
,KBIL,EQ,1185.85,476666.55,410.00,,,,,,,,,,,,,,
,KCP,EQ,39.15,1100416.85,27961.00,,,,,,,,,,,,,,
,KCPSUGIND,EQ,20.50,11067304.90,529140.00,,,,,,,,,,,,,,
,KEC,EQ,62.05,12495372.45,200457.00,,,,,,,,,,,,,,
,KECL,EQ,25.70,28852.00,1115.00,,,,,,,,,,,,,,
,KEI,EQ,18.65,814850.25,43365.00,,,,,,,,,,,,,,
,KEMROCK,EQ,67.55,4050605.70,59526.00,,,,,,,,,,,,,,
,KERNEX,EQ,65.25,2332969.35,35690.00,,,,,,,,,,,,,,
,KESARENT,EQ,42.05,90601.55,1983.00,,,,,,,,,,,,,,
,KESORAMIND,EQ,139.50,3138653.80,22363.00,,,,,,,,,,,,,,
,KFA,EQ,14.10,445653834.95,32241190.00,,,,,,,,,,,,,,
,KGL,EQ,4.45,3158523.05,704802.00,,,,,,,,,,,,,,
,KHAITANELE,EQ,58.15,7781.95,134.00,,,,,,,,,,,,,,
,KHAITANLTD,EQ,26.20,7922.00,302.00,,,,,,,,,,,,,,
,KHANDSE,EQ,16.75,16875.00,1000.00,,,,,,,,,,,,,,
,KICL,EQ,346.35,105461.80,303.00,,,,,,,,,,,,,,
,KIL,EQ,22.25,7708189.80,359193.00,,,,,,,,,,,,,,
,KILITCH,EQ,37.10,357464.15,9525.00,,,,,,,,,,,,,,
,KINETICMOT,EQ,9.85,362518.95,36597.00,,,,,,,,,,,,,,
,KIRIINDUS,EQ,22.65,318191.30,13995.00,,,,,,,,,,,,,,
,KIRLOSBROS,EQ,160.75,751412.85,4734.00,,,,,,,,,,,,,,
,KIRLOSENG,EQ,193.50,1687293.25,8735.00,,,,,,,,,,,,,,
,KIRLOSIND,EQ,341.35,22583.60,66.00,,,,,,,,,,,,,,
,KITEX,EQ,62.75,159600.25,2545.00,,,,,,,,,,,,,,
,KITPLYIND,EQ,2.70,16337.50,6075.00,,,,,,,,,,,,,,
,KKCL,EQ,721.60,1341580.95,1867.00,,,,,,,,,,,,,,
,KLGSYSTEL,BE,17.45,46666.75,2693.00,,,,,,,,,,,,,,
,KMSUGAR,EQ,2.25,4410.45,1962.00,,,,,,,,,,,,,,
,KNRCON,EQ,107.00,400187.65,3726.00,,,,,,,,,,,,,,
,KOHINOOR,EQ,28.85,1911907.20,65853.00,,,,,,,,,,,,,,
,KOKUYOCMLN,EQ,37.50,117046.25,3114.00,,,,,,,,,,,,,,
,KOLTEPATIL,EQ,78.40,46539975.95,596241.00,,,,,,,,,,,,,,
,KOPDRUGS,BE,3.10,8309.40,2646.00,,,,,,,,,,,,,,
,KOPRAN,EQ,21.95,1395749.20,63257.00,,,,,,,,,,,,,,
,KOTAKGOLD,EQ,3037.15,86300524.80,28420.00,,,,,,,,,,,,,,
,KOTAKNIFTY,EQ,579.85,204488892.95,353470.00,,,,,,,,,,,,,,
,KOTAKPSUBK,EQ,346.57,215698.00,636.00,,,,,,,,,,,,,,
,KOTARISUG,EQ,10.55,175955.20,16701.00,,,,,,,,,,,,,,
,KOTHARIPET,EQ,8.30,40416.00,4970.00,,,,,,,,,,,,,,
,KOTHARIPRO,EQ,394.00,31548.35,80.00,,,,,,,,,,,,,,
,KOUTONS,BE,6.80,236752.75,34622.00,,,,,,,,,,,,,,
,KOVAI,BE,114.45,51535.45,451.00,,,,,,,,,,,,,,
,KPIT,EQ,116.40,26009210.80,222361.00,,,,,,,,,,,,,,
,KPRMILL,EQ,128.00,3194917.20,24877.00,,,,,,,,,,,,,,
,KRBL,EQ,25.60,1850616.60,71670.00,,,,,,,,,,,,,,
,KSBPUMPS,EQ,230.00,1017476.55,4451.00,,,,,,,,,,,,,,
,KSCL,EQ,1194.05,19065749.30,15961.00,,,,,,,,,,,,,,
,KSE,EQ,219.00,3285.00,15.00,,,,,,,,,,,,,,
,KSERASERA,BE,6.05,732229.15,123249.00,,,,,,,,,,,,,,
,KSK,EQ,59.80,634078.60,10564.00,,,,,,,,,,,,,,
,KSL,EQ,52.85,763421.85,14404.00,,,,,,,,,,,,,,
,KSOILS,EQ,4.25,5463580.20,1278287.00,,,,,,,,,,,,,,
,KTIL,EQ,67.20,15185.50,228.00,,,,,,,,,,,,,,
,KTKBANK,EQ,143.40,588176563.30,4138063.00,,,,,,,,,,,,,,
,KWALITY,EQ,36.90,32202648.35,867797.00,,,,,,,,,,,,,,
,L&TFH,EQ,71.55,2682530625.05,37934685.00,,,,,,,,,,,,,,
,L&TFINANCE,N4,1061.00,1061.00,1.00,,,,,,,,,,,,,,
,L&TFINANCE,N2,1008.05,75491.50,75.00,,,,,,,,,,,,,,
,L&TFINANCE,N5,1000.10,100073.10,100.00,,,,,,,,,,,,,,
,L&TFINANCE,N1,1006.64,3562773.50,3541.00,,,,,,,,,,,,,,
,L&TFINANCE,N6,1041.31,36445.60,35.00,,,,,,,,,,,,,,
,L&TFINANCE,N3,1380.00,412650.90,303.00,,,,,,,,,,,,,,
,LAKPRE,EQ,37.00,37.00,1.00,,,,,,,,,,,,,,
,LAKSHMIEFL,EQ,18.80,555253.65,29919.00,,,,,,,,,,,,,,
,LAKSHVILAS,EQ,74.95,10369656.75,138034.00,,,,,,,,,,,,,,
,LANCOIN,EQ,26.55,564357.25,20983.00,,,,,,,,,,,,,,
,LAOPALA,EQ,167.35,941059.20,5672.00,,,,,,,,,,,,,,
,LAXMIMACH,EQ,2100.10,132555673.50,62614.00,,,,,,,,,,,,,,
,LCCINFOTEC,EQ,0.35,4745.00,13400.00,,,,,,,,,,,,,,
,LGBBROSLTD,EQ,250.15,383668.00,1527.00,,,,,,,,,,,,,,
,LGBFORGE,EQ,2.30,27574.45,11777.00,,,,,,,,,,,,,,
,LIBERTSHOE,EQ,101.60,1195663.20,11724.00,,,,,,,,,,,,,,
,LIQUIDBEES,EQ,999.99,100115357.41,100116.00,,,,,,,,,,,,,,
,LITL,EQ,12.05,75552173.35,6227417.00,,,,,,,,,,,,,,
,LLOYDELENG,EQ,58.15,4976405.75,84996.00,,,,,,,,,,,,,,
,LLOYDFIN,EQ,0.65,973.00,1420.00,,,,,,,,,,,,,,
,LLOYDSTEEL,EQ,12.45,713445.20,56605.00,,,,,,,,,,,,,,
,LML,EQ,6.60,597264.55,90070.00,,,,,,,,,,,,,,
,LOGIXMICRO,EQ,18.70,9350.00,500.00,,,,,,,,,,,,,,
,LOKESHMACH,EQ,31.50,36076.85,1167.00,,,,,,,,,,,,,,
,LOTUSEYE,EQ,8.00,75859.35,9415.00,,,,,,,,,,,,,,
,LOVABLE,EQ,361.75,58445531.55,160410.00,,,,,,,,,,,,,,
,LPDC,BE,2.20,10860.05,4873.00,,,,,,,,,,,,,,
,LUMAXAUTO,EQ,25.75,6907.45,273.00,,,,,,,,,,,,,,
,LUMAXIND,EQ,378.45,191631.55,506.00,,,,,,,,,,,,,,
,LUMAXTECH,EQ,160.30,21183619.40,125255.00,,,,,,,,,,,,,,
,LYKALABS,EQ,9.65,172505.10,17492.00,,,,,,,,,,,,,,
,M&MFIN,EQ,961.75,198691545.05,203696.00,,,,,,,,,,,,,,
,M100,EQ,7.94,510642.14,64595.00,,,,,,,,,,,,,,
,M50,EQ,76.85,587003.64,7623.00,,,,,,,,,,,,,,
,MAANALU,EQ,25.65,891.00,35.00,,,,,,,,,,,,,,
,MADHAV,EQ,19.25,478.90,25.00,,,,,,,,,,,,,,
,MADHUCON,EQ,35.35,8900066.75,249293.00,,,,,,,,,,,,,,
,MADRASCEM,EQ,214.10,55167938.25,258868.00,,,,,,,,,,,,,,
,MADRASFERT,EQ,17.95,115028.25,6385.00,,,,,,,,,,,,,,
,MAGMA,EQ,67.35,1116837.50,16524.00,,,,,,,,,,,,,,
,MAGNUM,BE,4.00,17881.00,4424.00,,,,,,,,,,,,,,
,MAHABANK,EQ,53.45,4016526.20,75182.00,,,,,,,,,,,,,,
,MAHINDFORG,EQ,54.15,1520370.80,28223.00,,,,,,,,,,,,,,
,MAHINDUGIN,EQ,53.00,431358.15,8097.00,,,,,,,,,,,,,,
,MAHLIFE,EQ,409.60,2660579.45,6459.00,,,,,,,,,,,,,,
,MAHSCOOTER,EQ,380.40,136422.70,360.00,,,,,,,,,,,,,,
,MAHSEAMLES,EQ,327.85,2099744.80,6428.00,,,,,,,,,,,,,,
,MAITHANALL,EQ,116.55,519130.95,4469.00,,,,,,,,,,,,,,
,MALUPAPER,EQ,9.00,1800.00,200.00,,,,,,,,,,,,,,
,MALWACOTT,EQ,19.35,43039.95,2226.00,,,,,,,,,,,,,,
,MANAKSIA,EQ,45.65,146264.85,3180.00,,,,,,,,,,,,,,
,MANALIPETC,EQ,11.80,1488172.30,126381.00,,,,,,,,,,,,,,
,MANAPPURAM,EQ,31.25,272599432.45,8569423.00,,,,,,,,,,,,,,
,MANDHANA,EQ,239.10,7436948.30,31035.00,,,,,,,,,,,,,,
,MANGALAM,EQ,7.60,531739.40,73122.00,,,,,,,,,,,,,,
,MANGCHEFER,EQ,44.30,18135685.80,404066.00,,,,,,,,,,,,,,
,MANGLMCEM,EQ,177.55,19090253.60,106886.00,,,,,,,,,,,,,,
,MANGTIMBER,BE,21.15,105977.65,5251.00,,,,,,,,,,,,,,
,MANINDS,EQ,173.30,2293355.35,12955.00,,,,,,,,,,,,,,
,MANINFRA,EQ,185.80,1587152.80,8451.00,,,,,,,,,,,,,,
,MANJEERA,EQ,91.30,91.30,1.00,,,,,,,,,,,,,,
,MANJUSHREE,EQ,94.30,711146.85,7544.00,,,,,,,,,,,,,,
,MANUGRAPH,EQ,48.00,84320.75,1765.00,,,,,,,,,,,,,,
,MARALOVER,EQ,11.95,4639.25,404.00,,,,,,,,,,,,,,
,MARG,EQ,67.10,1251739.10,18489.00,,,,,,,,,,,,,,
,MARICO,EQ,224.40,176299308.75,801673.00,,,,,,,,,,,,,,
,MARKSANS,BE,1.55,68538.60,44954.00,,,,,,,,,,,,,,
,MASTEK,BE,135.45,2054383.95,15100.00,,,,,,,,,,,,,,
,MAWANASUG,EQ,15.30,49724.65,3306.00,,,,,,,,,,,,,,
,MAX,EQ,247.05,57426634.80,234323.00,,,,,,,,,,,,,,
,MAXWELL,BE,25.40,1913356.50,75925.00,,,,,,,,,,,,,,
,MAYURUNIQ,EQ,457.80,4373758.90,9545.00,,,,,,,,,,,,,,
,MBECL,EQ,102.25,1603265.40,15582.00,,,,,,,,,,,,,,
,MBLINFRA,EQ,178.65,2668980.75,14974.00,,,,,,,,,,,,,,
,MBSWITCH,BE,207.95,8062012.20,39020.00,,,,,,,,,,,,,,
,MCDHOLDING,EQ,90.65,13630624.75,143118.00,,,,,,,,,,,,,,
,MCLEODRUSS,EQ,306.75,21010345.60,68695.00,,,,,,,,,,,,,,
,MCX,EQ,1578.80,597868390.75,385801.00,,,,,,,,,,,,,,
,MEGASOFT,EQ,9.30,60278.45,6447.00,,,,,,,,,,,,,,
,MEGH,EQ,7.90,445944.50,56893.00,,,,,,,,,,,,,,
,MELSTAR,EQ,4.85,5659.50,1203.00,,,,,,,,,,,,,,
,MERCATOR,EQ,20.25,8394788.75,412704.00,,,,,,,,,,,,,,
,MERCK,EQ,618.60,987445.70,1607.00,,,,,,,,,,,,,,
,METKORE,EQ,12.75,477893.60,37268.00,,,,,,,,,,,,,,
,MGOLD,EQ,3189.05,7105698.45,2232.00,,,,,,,,,,,,,,
,MHRIL,EQ,277.90,7097526.40,25526.00,,,,,,,,,,,,,,
,MIC,EQ,4.60,657137.70,141415.00,,,,,,,,,,,,,,
,MICROSEC,EQ,40.35,238782.35,5888.00,,,,,,,,,,,,,,
,MICROTECH,EQ,45.65,776572.40,16991.00,,,,,,,,,,,,,,
,MINDAIND,EQ,207.85,155745.10,764.00,,,,,,,,,,,,,,
,MINDTREE,EQ,670.25,7351636.25,10925.00,,,,,,,,,,,,,,
,MIRCELECTR,EQ,11.65,534090.20,45923.00,,,,,,,,,,,,,,
,MIRZAINT,EQ,22.50,25551462.20,1134158.00,,,,,,,,,,,,,,
,MMFL,EQ,98.65,39998.75,401.00,,,,,,,,,,,,,,
,MMFSL,EQ,106.65,707468.70,6627.00,,,,,,,,,,,,,,
,MMTC,EQ,717.55,43462774.65,60326.00,,,,,,,,,,,,,,
,MOIL,EQ,245.20,17755046.45,72303.00,,,,,,,,,,,,,,
,MONNETISPA,EQ,285.65,5272685.35,18445.00,,,,,,,,,,,,,,
,MONSANTO,EQ,628.45,1067070.00,1693.00,,,,,,,,,,,,,,
,MORARJEE,EQ,13.85,132168.85,9679.00,,,,,,,,,,,,,,
,MOREPENLAB,EQ,3.50,266084.70,75554.00,,,,,,,,,,,,,,
,MOSERBAER,EQ,5.70,4719273.20,822751.00,,,,,,,,,,,,,,
,MOTHERSUMI,EQ,165.10,58822147.05,357047.00,,,,,,,,,,,,,,
,MOTILALOFS,EQ,121.90,1795139.55,14813.00,,,,,,,,,,,,,,
,MOTOGENFIN,EQ,45.90,38868.60,845.00,,,,,,,,,,,,,,
,MPSLTD,EQ,75.70,1667141.10,22023.00,,,,,,,,,,,,,,
,MRF,EQ,10136.60,39343764.70,3884.00,,,,,,,,,,,,,,
,MRO-TEK,EQ,8.10,23721.05,2939.00,,,,,,,,,,,,,,
,MRPL,EQ,63.35,14128508.85,221513.00,,,,,,,,,,,,,,
,MSPL,EQ,27.80,348471.60,12623.00,,,,,,,,,,,,,,
,MTEDUCARE,EQ,109.05,41969252.90,382552.00,,,,,,,,,,,,,,
,MTNL,EQ,26.80,17990195.05,667386.00,,,,,,,,,,,,,,
,MUDRA,EQ,18.90,268376.10,14006.00,,,,,,,,,,,,,,
,MUKANDENGG,EQ,29.90,163528.35,5495.00,,,,,,,,,,,,,,
,MUKANDLTD,EQ,27.20,638240.25,23293.00,,,,,,,,,,,,,,
,MUKTAARTS,EQ,33.40,71192.05,2136.00,,,,,,,,,,,,,,
,MUNJALAU,EQ,40.75,184461.55,4512.00,,,,,,,,,,,,,,
,MUNJALSHOW,EQ,64.85,498528.35,7566.00,,,,,,,,,,,,,,
,MURLIIND,EQ,15.10,4525.00,300.00,,,,,,,,,,,,,,
,MURUDCERA,EQ,18.15,102783.85,5691.00,,,,,,,,,,,,,,
,MUTHOOTFIN,EQ,209.45,157446629.30,763607.00,,,,,,,,,,,,,,
,MUTHOOTFIN,N9,1005.00,199995.00,199.00,,,,,,,,,,,,,,
,MUTHOOTFIN,N4,1002.00,30059.76,30.00,,,,,,,,,,,,,,
,MUTHOOTFIN,N2,1020.00,1126743.53,1090.00,,,,,,,,,,,,,,
,MUTHOOTFIN,N6,981.10,612216.22,624.00,,,,,,,,,,,,,,
,MVL,BE,2.60,542641.10,205226.00,,,,,,,,,,,,,,
,MVLIND,EQ,5.45,1031.60,192.00,,,,,,,,,,,,,,
,MYSOREBANK,EQ,510.05,443111.10,869.00,,,,,,,,,,,,,,
,N100,EQ,142.94,323777.99,2263.00,,,,,,,,,,,,,,
,NAGAROIL,EQ,5.35,913136.95,170521.00,,,,,,,,,,,,,,
,NAGREEKEXP,EQ,19.05,83293.75,4444.00,,,,,,,,,,,,,,
,NAHARINDUS,EQ,38.35,135647.05,3573.00,,,,,,,,,,,,,,
,NAHARPOLY,EQ,22.40,187051.85,8270.00,,,,,,,,,,,,,,
,NAHARSPING,EQ,70.60,753648.75,10612.00,,,,,,,,,,,,,,
,NANDANEXIM,EQ,29.25,954823.80,32772.00,,,,,,,,,,,,,,
,NATCOPHARM,EQ,403.55,20892455.60,51879.00,,,,,,,,,,,,,,
,NATHSEED,BE,6.75,23820.50,3411.00,,,,,,,,,,,,,,
,NATIONALUM,EQ,44.70,9928580.90,220664.00,,,,,,,,,,,,,,
,NATNLSTEEL,EQ,15.75,134192.00,8479.00,,,,,,,,,,,,,,
,NAUKRI,EQ,346.20,1857254.60,5360.00,,,,,,,,,,,,,,
,NAVINFLUOR,EQ,287.35,2351981.70,8168.00,,,,,,,,,,,,,,
,NAVNETPUBL,EQ,56.75,1691116.20,29745.00,,,,,,,,,,,,,,
,NBCC,EQ,151.75,71204492.85,474700.00,,,,,,,,,,,,,,
,NBVENTURES,EQ,179.75,1382243.85,7611.00,,,,,,,,,,,,,,
,NCC,EQ,40.85,44110369.60,1065033.00,,,,,,,,,,,,,,
,NCLIND,EQ,40.90,1977978.55,48079.00,,,,,,,,,,,,,,
,NCOPPER,BE,4.10,70376.00,17133.00,,,,,,,,,,,,,,
,NDTV,BE,68.85,1053464.95,15401.00,,,,,,,,,,,,,,
,NECLIFE,EQ,19.85,3207572.30,158603.00,,,,,,,,,,,,,,
,NEHAINT,EQ,18.10,1515319.05,83427.00,,,,,,,,,,,,,,
,NELCAST,EQ,23.20,3612780.15,159891.00,,,,,,,,,,,,,,
,NELCO,EQ,50.90,1197351.00,23417.00,,,,,,,,,,,,,,
,NEOCORP,BE,34.80,344444.80,10451.00,,,,,,,,,,,,,,
,NEPCMICON,BE,2.50,16375.00,6400.00,,,,,,,,,,,,,,
,NESCO,EQ,720.85,16327417.70,22776.00,,,,,,,,,,,,,,
,NESTLEIND,EQ,4802.65,24458004.65,5069.00,,,,,,,,,,,,,,
,NET4,EQ,79.50,707201.80,9039.00,,,,,,,,,,,,,,
,NETWORK18,EQ,35.30,11227411.90,319258.00,,,,,,,,,,,,,,
,NETWORK18,P2,140.60,12024.10,86.00,,,,,,,,,,,,,,
,NEULANDLAB,BE,168.85,653904.50,3870.00,,,,,,,,,,,,,,
,NEXTMEDIA,EQ,3.55,7441.30,2148.00,,,,,,,,,,,,,,
,NEYVELILIG,EQ,83.25,5442102.50,64988.00,,,,,,,,,,,,,,
,NFL,EQ,77.90,1601171.30,20500.00,,,,,,,,,,,,,,
,NHAI,N1,1073.44,26318142.74,24533.00,,,,,,,,,,,,,,
,NHAI,N2,1094.32,6795144.86,6201.00,,,,,,,,,,,,,,
,NHPC,EQ,22.20,186442486.15,8438898.00,,,,,,,,,,,,,,
,NICCO,EQ,1.00,9255.10,9250.00,,,,,,,,,,,,,,
,NIFTYBEES,EQ,574.36,18588232.40,32438.00,,,,,,,,,,,,,,
,NIITLTD,EQ,32.90,3887488.70,118415.00,,,,,,,,,,,,,,
,NIITTECH,EQ,273.75,22805709.20,83115.00,,,,,,,,,,,,,,
,NILKAMAL,EQ,256.05,19440627.60,74756.00,,,,,,,,,,,,,,
,NIPPOBATRY,EQ,301.30,112681.05,373.00,,,,,,,,,,,,,,
,NITCO,EQ,25.15,648958.90,25738.00,,,,,,,,,,,,,,
,NITESHEST,EQ,13.20,1709608.65,128542.00,,,,,,,,,,,,,,
,NITINFIRE,EQ,76.10,113233059.65,1508368.00,,,,,,,,,,,,,,
,NITINSPIN,EQ,9.15,132022.50,14447.00,,,,,,,,,,,,,,
,NMDC,EQ,176.00,61769476.20,347212.00,,,,,,,,,,,,,,
,NOCIL,EQ,16.75,968416.80,57658.00,,,,,,,,,,,,,,
,NOIDATOLL,EQ,26.30,20725331.60,790552.00,,,,,,,,,,,,,,
,NOL,EQ,43.00,860.00,20.00,,,,,,,,,,,,,,
,NORBTEAEXP,EQ,5.20,2308.85,440.00,,,,,,,,,,,,,,
,NOVOPANIND,BE,28.00,10263.30,359.00,,,,,,,,,,,,,,
,NRBBEARING,EQ,36.75,235563.55,6427.00,,,,,,,,,,,,,,
,NRC,EQ,3.50,7925.00,2280.00,,,,,,,,,,,,,,
,NSIL,EQ,709.05,53942.50,76.00,,,,,,,,,,,,,,
,NUCENT,BE,3.00,1800.00,600.00,,,,,,,,,,,,,,
,NUCLEUS,EQ,73.00,1016825.50,13853.00,,,,,,,,,,,,,,
,NUTEK,EQ,0.85,303382.20,357185.00,,,,,,,,,,,,,,
,OBEROIRLTY,EQ,280.25,8070475.20,28871.00,,,,,,,,,,,,,,
,OCL,EQ,154.30,1535819.65,10003.00,,,,,,,,,,,,,,
,OIL,EQ,471.00,14554009.35,30992.00,,,,,,,,,,,,,,
,OILCOUNTUB,EQ,51.90,298417.70,5729.00,,,,,,,,,,,,,,
,OISL,EQ,30.15,90060.30,2962.00,,,,,,,,,,,,,,
,OMAXAUTO,EQ,47.90,372766.05,7738.00,,,,,,,,,,,,,,
,OMAXE,EQ,159.60,11630093.20,72808.00,,,,,,,,,,,,,,
,OMKARCHEM,EQ,121.75,2860886.70,23560.00,,,,,,,,,,,,,,
,OMMETALS,EQ,24.45,206646.80,8539.00,,,,,,,,,,,,,,
,OMNITECH,EQ,165.80,2512401.65,15210.00,,,,,,,,,,,,,,
,ONELIFECAP,EQ,802.75,27653717.95,34256.00,,,,,,,,,,,,,,
,ONMOBILE,EQ,39.85,24651700.85,618784.00,,,,,,,,,,,,,,
,ONWARDTEC,EQ,43.75,99625.00,2277.00,,,,,,,,,,,,,,
,OPTOCIRCUI,EQ,121.50,76896348.35,629168.00,,,,,,,,,,,,,,
,ORBITCORP,EQ,60.15,103944262.00,1742102.00,,,,,,,,,,,,,,
,ORCHIDCHEM,EQ,102.70,88469592.60,855658.00,,,,,,,,,,,,,,
,ORIENTABRA,EQ,8.65,75493.20,8741.00,,,,,,,,,,,,,,
,ORIENTALTL,EQ,4.55,12307.15,2626.00,,,,,,,,,,,,,,
,ORIENTBANK,EQ,320.75,126615465.00,395166.00,,,,,,,,,,,,,,
,ORIENTBELL,EQ,72.20,364301.20,5091.00,,,,,,,,,,,,,,
,ORIENTHOT,EQ,21.50,37599.60,1734.00,,,,,,,,,,,,,,
,ORIENTLTD,EQ,146.00,253525.55,1710.00,,,,,,,,,,,,,,
,ORIENTPPR,EQ,79.85,11352210.15,140364.00,,,,,,,,,,,,,,
