,27-Feb-2019
The Nifty witnessed an intraday movement of about 188.5 points.The closing index was 0.26 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 33809.01
, Traded Quantity (in Lakhs), 17487.69
, Number of Trades, 12571434
, Total Market Capitalisation (Rs. Crores), 13853125.45

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     10835.30,     10881.20,     10939.70,     10751.20,     10806.65,-28.65
,NIFTY50 EQL Wgt,     11960.55,     12011.80,     12071.35,     11863.85,     11922.95,-37.6
,NIFTY100 EQL Wgt,     12555.40,     12606.50,     12722.85,     12493.05,     12562.00,6.6
,NIFTY100 LowVol30,      8480.45,      8493.35,      8560.85,      8442.90,      8477.40,-3.05
,NIFTY Alpha 50,     11624.90,     11684.40,     11750.90,     11522.85,     11611.30,-13.6
,NIFTY MIDCAP 150,      5939.30,      5970.35,      6027.20,      5914.50,      5962.80,23.5
,NIFTY SMLCAP 50,      2847.60,      2860.05,      2920.20,      2844.65,      2854.00,6.4
,NIFTY SMLCAP 250,      4856.60,      4875.20,      4948.35,      4846.70,      4865.90,9.3
,NIFTY MIDSML 400,      5557.45,      5584.05,      5646.60,      5538.30,      5575.90,18.45
,NIFTY200 QUALTY30,      9486.30,      9519.50,      9591.60,      9437.70,      9487.50,1.2
,Nifty IT,     15989.60,     15983.80,     16007.65,     15803.70,     15902.10,-87.5
,Nifty Next 50,     26199.65,     26301.65,     26658.20,     26136.80,     26310.85,111.2
,Nifty Bank,     26952.95,     27078.10,     27189.45,     26719.40,     26799.30,-153.65
,NIFTY MIDCAP 100,     16578.50,     16667.45,     16859.60,     16499.65,     16645.40,66.9
,Nifty 500,      8953.15,      8991.80,      9057.40,      8896.20,      8946.20,-6.95
,Nifty 100,     10981.55,     11027.60,     11097.50,     10903.65,     10961.80,-19.75
,Nifty Midcap 50,      4565.25,      4591.70,      4653.85,      4551.40,      4583.05,17.8
,Nifty Realty,       227.65,       228.30,       231.45,       226.05,       228.00,.35
,Nifty Infra,      2889.65,      2899.55,      2942.75,      2890.50,      2900.05,10.4
,Nifty Energy,     14695.60,     14769.50,     14919.10,     14586.40,     14689.05,-6.55
,Nifty FMCG,     29253.65,     29340.85,     29547.85,     29055.60,     29171.95,-81.7
,Nifty MNC,     13049.50,     13081.65,     13176.45,     12937.20,     13038.00,-11.5
,Nifty Pharma,      8829.45,      8859.55,      8975.40,      8799.45,      8866.20,36.75
,Nifty PSE,      3193.50,      3202.85,      3226.20,      3176.20,      3188.25,-5.25
,Nifty PSU Bank,      2729.70,      2746.45,      2795.45,      2728.05,      2743.85,14.15
,Nifty Serv Sector,     14985.60,     15043.75,     15094.85,     14854.65,     14915.55,-70.05
,India VIX,17.1150,17.1150,19.9775,14.1300,18.8975,1.7825
,Nifty Auto,      8399.10,      8443.30,      8533.15,      8343.65,      8420.05,20.95
,Nifty Metal,      2854.90,      2874.40,      2893.15,      2827.40,      2846.85,-8.05
,Nifty Media,      2465.65,      2477.90,      2515.15,      2419.85,      2443.95,-21.7
,NIFTY SMLCAP 100,      5877.55,      5902.15,      6007.25,      5864.10,      5889.05,11.5
,Nifty 200,      5646.95,      5671.40,      5710.65,      5608.45,      5640.50,-6.45
,Nifty Div Opps 50,      2562.85,      2570.05,      2580.85,      2544.60,      2552.05,-10.8
,Nifty Commodities,      3282.35,      3297.75,      3329.65,      3269.65,      3286.25,3.9
,Nifty Consumption,      4716.20,      4737.95,      4781.50,      4690.15,      4715.75,-.45
,Nifty Fin Service,     11294.85,     11352.10,     11398.05,     11188.20,     11234.10,-60.75
,Nifty50 Div Point,       129.48,       129.48,       129.48,       129.48,       129.48,0
,Nifty100 Liq 15,      3663.65,      3687.55,      3720.75,      3630.80,      3657.60,-6.05
,Nifty CPSE,      2019.45,      2024.35,      2043.65,      2008.60,      2015.05,-4.4
,Nifty GrowSect 15,      6104.05,      6129.35,      6180.00,      6064.30,      6100.85,-3.2
,Nifty50 PR 2x Lev,      4463.45,      4500.55,      4548.60,      4394.05,      4439.10,-24.35
,Nifty50 PR 1x Inv,       419.00,       417.30,       422.30,       415.05,       420.15,1.15
,Nifty50 TR 2x Lev,      5671.40,      5718.45,      5779.55,      5583.15,      5640.45,-30.95
,Nifty50 TR 1x Inv,       371.80,       370.30,       374.75,       368.30,       372.85,1.05
,Nifty50 Value 20,      5349.05,      5365.25,      5385.70,      5304.70,      5328.70,-20.35
,Nifty Mid Liq 15,      3843.60,      3863.55,      3919.00,      3830.50,      3862.70,19.1
,Nifty Pvt Bank,     15378.20,     15454.30,     15521.80,     15229.50,     15284.60,-93.6
,NIFTY100 Qualty30,      2607.25,      2617.05,      2634.60,      2590.50,      2604.90,-2.35
,Nifty GS 8 13Yr,      1824.61,      1824.99,      1824.99,      1816.89,      1817.39,-7.22
,Nifty GS 10Yr,      1688.22,      1688.56,      1689.33,      1679.76,      1680.10,-8.12
,Nifty GS 10Yr Cln,       902.59,       902.59,       903.00,       897.84,       898.02,-4.57
,Nifty GS 4 8Yr,      1958.20,      1958.60,      1959.93,      1952.53,      1952.68,-5.52
,Nifty GS 11 15Yr,      1904.36,      1904.75,      1904.75,      1898.84,      1899.24,-5.12
,Nifty GS 15YrPlus,      2047.77,      2048.20,      2048.20,      2043.74,      2043.74,-4.03
,Nifty GS Compsite,      1864.43,      1864.81,      1864.82,      1856.70,      1857.09,-7.34

,ADVANCES,849
,DECLINES,955
,UNCHANGED,90

,Total securities that have hit their price bands today,197

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,YESBANK,EQ,       229.50,       228.20,-0.57,1721.39
,ALCHEM,BE,         1.85,                     8693.55,4821
,ALEMBICLTD,EQ,        40.30,                 12253750.40,302581
,ALICON,EQ,       548.00,                  1249362.60,2212
,ALKALI,EQ,        39.05,                    54352.85,1374
,ALKEM,EQ,      1758.80,                 43862539.55,24921
,ALKYLAMINE,EQ,       726.40,                  2781256.60,3841
,ALLCARGO,EQ,        98.75,                 10339579.40,103251
,ALLSEC,EQ,       181.10,                   952482.70,5299
,ALMONDZ,EQ,        22.55,                   551291.40,23036
,ALOKTEXT,EQ,         3.25,                  9579444.25,2902888
,ALPA,EQ,        23.30,                   414296.85,17696
,ALPHAGEO,EQ,       403.20,                  2295236.85,5692
,AMARAJABAT,EQ,       721.35,                352352171.35,484403
,AMBANIORG,SM,        66.10,                   132200.00,2000
,AMBER,EQ,       678.60,                 15555810.85,23111
,AMBIKCO,EQ,      1122.50,                  2076474.50,1842
,AMDIND,EQ,        22.20,                   331303.20,13883
,AMJLAND,EQ,        19.00,                   175252.05,9123
,AMRUTANJAN,EQ,       291.20,                  5586340.00,19003
,ANANTRAJ,EQ,        31.40,                 12571196.65,395287
,ANDHRABANK,EQ,        24.60,                 16057054.65,649697
,ANDHRACEMT,EQ,         4.60,                  1030570.85,215069
,ANDHRSUGAR,EQ,       324.85,                 51709702.95,153672
,ANGIND,BE,         1.20,                      620.40,517
,ANIKINDS,EQ,        16.20,                     8106.50,500
,ANKITMETAL,BE,          .45,                     5188.85,11506
,ANSALAPI,EQ,        11.35,                  1781078.00,156820
,ANSALHSG,EQ,        13.85,                  4183518.95,298063
,ANTGRAPHIC,BE,          .45,                    11462.55,25448
,APARINDS,EQ,       634.80,                  1288006.50,2044
,APCL,EQ,       112.35,                   907188.35,8011
,APCOTEXIND,EQ,       449.85,                  1856552.00,4073
,APEX,EQ,       301.15,                 28677780.15,93588
,APLAPOLLO,EQ,      1155.95,                 31693999.00,26980
,APLLTD,EQ,       546.10,                 12230705.20,22463
,APOLLO,EQ,        98.55,                  1413404.00,14119
,APOLLOHOSP,EQ,      1149.30,               1207020439.65,1037445
,APOLLOTYRE,EQ,       213.85,                541910102.80,2532635
,APOLSINHOT,BE,       929.95,                   187574.35,200
,APTECHT,EQ,       155.50,                 33366705.65,211493
,ARCHIDPLY,EQ,        38.25,                   660475.10,16921
,ARCHIES,EQ,        22.20,                   885478.60,39660
,ARCOTECH,EQ,         5.05,                   335629.20,64725
,ARIES,EQ,        73.85,                  4235281.35,56233
,ARIHANT,EQ,        27.95,                    16672.00,592
,ARIHANTSUP,EQ,        48.25,                   812668.75,16728
,ARMANFIN,EQ,       373.80,                  1917470.40,5162
,AROGRANITE,EQ,        46.00,                   407437.90,8842
,ARROWGREEN,BE,        74.15,                   799924.05,10761
,ARROWTEX,EQ,        19.50,                   864620.60,44010
,ARSHIYA,EQ,        27.95,                   634447.80,22582
,ARSSINFRA,EQ,        33.60,                   366758.10,11109
,ARVIND,EQ,        75.85,                252290795.75,3301938
,ARVSMART,EQ,       115.85,                  1654912.70,14149
,ASAHIINDIA,EQ,       254.45,                  4255781.45,16595
,ASAHISONG,EQ,       155.00,                   819959.45,5211
,ASAL,EQ,        45.60,                   240693.05,5222
,ASHAPURMIN,EQ,        20.60,                  2003511.35,94307
,ASHIANA,EQ,       112.20,                  1337323.95,11838
,ASHIMASYN,BE,        12.75,                   285816.35,22032
,ASHOKA,EQ,       114.45,                 46645628.25,395937
,ASIANHOTNR,EQ,       142.95,                   181601.75,1269
,ASIANTILES,EQ,       172.65,                  6298183.00,36198
,ASPINWALL,EQ,       147.00,                    67634.20,457
,ASSAMCO,EQ,         2.50,                    63105.00,25242
,ASTEC,EQ,       502.65,                 23421053.90,47212
,ASTERDM,EQ,       155.50,                  6154278.75,39702
,ASTRAL,EQ,      1088.75,                109091166.00,99368
,ASTRAMICRO,EQ,        79.25,                 14628329.60,187523
,ASTRAZEN,EQ,      1952.45,                128232936.90,66096
,ASTRON,EQ,        96.50,                 14678131.45,149150
,ATFL,EQ,       562.10,                  5784745.25,10157
,ATLANTA,EQ,        15.90,                   185161.35,11403
,ATLASCYCLE,BE,        67.40,                   303675.55,4475
,ATUL,EQ,      3305.05,                 16626489.05,5008
,ATULAUTO,EQ,       301.95,                  4764040.45,15623
,AUBANK,EQ,       569.95,                 43725517.55,76535
,AURIONPRO,EQ,       108.55,                   681718.65,6171
,AUSOMENT,EQ,        34.70,                    22870.25,685
,AUTOAXLES,EQ,      1191.00,                 35552432.15,30169
,AUTOIND,EQ,        51.35,                   357289.70,6836
,AUTOLITIND,EQ,        29.20,                   278236.70,9452
,AVADHSUGAR,EQ,       464.10,                151497510.35,314174
,AVANTIFEED,EQ,       331.90,                 80410657.50,238821
,AVG,SM,        74.15,                  2404860.00,31200
,AVTNPL,EQ,        24.75,                   974805.90,39596
,AXISCADES,EQ,        60.90,                  2072020.00,33314
,AXISGOLD,EQ,      2934.90,                   206151.20,70
,AXISNIFTY,EQ,      1097.95,                    14278.16,13
,AYMSYNTEX,EQ,        35.20,                   853271.35,24546
,BAFNAPHARM,EQ,         9.95,                   394071.65,38278
,BAGFILMS,EQ,         4.95,                   940363.55,192104
,BAJAJCON,EQ,       349.50,                  5296033.05,15119
,BAJAJELEC,EQ,       449.55,                108930726.35,239222
,BAJAJHIND,EQ,         8.20,                 20975004.70,2510465
,BAJAJHLDNG,EQ,      3158.25,                 51223710.75,16231
,BALAJITELE,EQ,        81.50,                  1490948.55,18198
,BALAMINES,EQ,       410.60,                  5917742.25,14189
,BALKRISHNA,EQ,        35.85,                   168657.65,4663
,BALKRISIND,EQ,       896.80,                907828776.15,1012508
,BALLARPUR,EQ,         3.50,                  1648109.00,460600
,BALMLAWRIE,EQ,       176.55,                  5206551.00,29334
,BALPHARMA,EQ,        69.30,                  2786389.60,39092
,BALRAMCHIN,EQ,       127.05,                466421007.45,3602171
,BANARBEADS,EQ,        42.55,                      546.05,13
,BANARISUG,EQ,      1483.05,                   946801.55,629
,BANCOINDIA,EQ,       146.10,                  5764222.10,39065
,BANG,EQ,        41.75,                   461401.10,11171
,BANKA,SM,        70.60,                   169440.00,2400
,BANKBEES,EQ,      2728.34,                  2266540.05,827
,BANKINDIA,EQ,        81.65,                826610682.75,10063668
,BANSAL,SM,        12.25,                   186250.00,15000
,BANSWRAS,EQ,        63.10,                    82883.50,1305
,BARTRONICS,EQ,         6.85,                   444676.35,63266
,BASF,EQ,      1295.50,                  9740515.55,7550
,BASML,EQ,       184.00,                   114028.40,618
,BATAINDIA,EQ,      1297.45,                998276827.20,764760
,BAYERCROP,EQ,      4299.55,                 35522047.45,8279
,BBL,EQ,      1006.40,                  3934239.45,3868
,BBTC,EQ,      1197.75,                146647585.70,120746
,BCG,EQ,         3.05,                  2918415.30,927584
,BCONCEPTS,SM,        45.95,                   394350.00,9000
,BDL,EQ,       290.85,                229777405.00,813164
,BEARDSELL,EQ,        15.00,                    11197.85,757
,BEDMUTHA,EQ,        16.80,                    47770.15,2827
,BEML,EQ,       839.30,               2396947693.55,2848163
,BEPL,EQ,        61.00,                 54826165.00,883911
,BERGEPAINT,EQ,       299.50,                299908170.95,1000338
,BETA,SM,        83.40,                   926640.00,11200
,BFINVEST,EQ,       224.10,                 49434929.50,218150
,BFUTILITIE,EQ,       174.55,                129514262.35,727061
,BGLOBAL,BE,         2.40,                    13643.80,5792
,BGRENERGY,EQ,        49.00,                  3780348.40,76390
,BHAGERIA,EQ,       224.70,                  1023493.60,4514
,BHAGYANGR,EQ,        30.55,                   235514.00,7796
,BHAGYAPROP,EQ,        29.00,                    54293.70,1855
,BHANDARI,EQ,         1.95,                    87345.70,44872
,BHARATFIN,EQ,       927.40,                404191341.80,435954
,BHARATFORG,EQ,       511.20,                988060246.55,1930334
,BHARATGEAR,EQ,       150.60,                  2725173.25,17836
,BHARATRAS,EQ,      3645.15,                  3793300.95,1027
,BHARATWIRE,EQ,        58.90,                   835635.25,14176
,BIGBLOC,EQ,        28.60,                    22747.00,804
,BIL,EQ,       202.50,                  2802579.15,13643
,BILENERGY,BE,         1.60,                   755113.25,472898
,BINANIIND,EQ,        40.55,                  1996743.55,48272
,BINDALAGRO,EQ,        14.45,                   353922.80,24482
,BIOFILCHEM,BE,         6.40,                     5365.00,815
,BIRLACABLE,EQ,       157.60,                 16351050.95,101933
,BIRLACORPN,EQ,       463.30,                 86807191.05,184343
,BIRLAMONEY,BE,        44.95,                  1748891.20,38081
,BKMINDST,EQ,         3.25,                   607624.65,188433
,BLBLIMITED,EQ,         5.15,                     3490.15,701
,BLISSGVS,EQ,       175.40,                245857256.65,1368931
,BLKASHYAP,EQ,        19.80,                 24078115.30,1174104
,BLS,EQ,        98.20,                  9905552.50,98198
,BLUEBLENDS,EQ,         3.85,                    14896.95,3884
,BLUEDART,EQ,      3130.65,                  7857231.55,2527
,BLUESTARCO,EQ,       609.85,                 24358156.80,39343
,BODALCHEM,EQ,       106.60,                 18523280.75,174587
,BOHRA,SM,        15.35,                    30700.00,2000
,BOMDYEING,EQ,       108.60,                 89752661.35,814324
,BOROSIL,EQ,       213.30,                 38170702.50,176424
,BPL,EQ,        26.25,                  1901964.40,71081
,BRFL,EQ,         8.95,                   693385.95,76805
,BRIGADE,EQ,       195.30,                 17906520.20,91087
,BRIGHT,SM,        32.90,                   691950.00,21000
,BRNL,EQ,        93.15,                  1815841.70,19029
,BROOKS,EQ,        58.20,                 10888010.65,184271
,BSE,EQ,       569.90,                 35078547.35,61389
,BSELINFRA,EQ,         2.10,                   448726.55,214476
,BSHSL,SM,       129.10,                   129100.00,1000
,BSL,EQ,        41.00,                    79877.30,1943
,BSLGOLDETF,EQ,      3033.30,                   627495.25,206
,BSLNIFTY,EQ,       114.88,                   166664.05,1487
,BSOFT,EQ,       107.40,                 82344278.15,764963
,BURNPUR,EQ,         2.95,                   473680.90,158883
,BUTTERFLY,EQ,       181.00,                 13357231.55,71835
,BYKE,EQ,        29.40,                  4847643.55,160673
,CADSYS,SM,        43.00,                    86000.00,2000
,CALSOFT,EQ,        18.10,                   178058.05,9733
,CAMLINFINE,EQ,        43.75,                  7423512.80,165330
,CANBK,EQ,       231.20,               2979641178.35,13081688
,CANDC,BZ,        12.10,                   347342.60,28706
,CANFINHOME,EQ,       260.70,                356206163.95,1345898
,CANTABIL,EQ,       234.95,                 23584869.90,99250
,CAPACITE,EQ,       201.35,                  3914866.00,19154
,CAPLIPOINT,EQ,       388.95,                 70177390.95,175682
,CAPTRUST,BE,       186.45,                     9209.70,51
,CARBORUNIV,EQ,       359.55,                 53904821.55,150684
,CAREERP,EQ,        67.00,                   536533.45,7953
,CARERATING,EQ,       961.95,                 27252294.15,28361
