,17-Jan-2019
The Nifty witnessed an intraday movement of about 86 points.The closing index was 0.14 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 27590.51
, Traded Quantity (in Lakhs), 11764.83
, Number of Trades, 10041423
, Total Market Capitalisation (Rs. Crores), 14181213.55

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     10890.30,     10920.85,     10930.65,     10844.65,     10905.20,14.9
,NIFTY50 EQL Wgt,     11985.05,     12016.50,     12029.15,     11929.25,     11976.55,-8.5
,NIFTY100 EQL Wgt,     12932.20,     12959.10,     12980.75,     12873.40,     12918.80,-13.4
,NIFTY100 LowVol30,      8518.75,      8532.65,      8548.95,      8486.25,      8530.00,11.25
,NIFTY Alpha 50,     12118.80,     12160.05,     12178.95,     12075.60,     12103.35,-15.45
,NIFTY MIDCAP 150,      6280.00,      6290.55,      6304.45,      6243.90,      6264.45,-15.55
,NIFTY SMLCAP 50,      3167.60,      3177.15,      3183.80,      3135.50,      3154.60,-13
,NIFTY SMLCAP 250,      5295.55,      5309.40,      5318.30,      5267.45,      5278.20,-17.35
,NIFTY MIDSML 400,      5933.70,      5945.45,      5957.00,      5900.60,      5917.50,-16.2
,NIFTY200 QUALTY30,      9416.45,      9427.95,      9440.15,      9379.75,      9420.70,4.25
,Nifty IT,     14707.80,     14714.25,     14813.90,     14660.05,     14800.25,92.45
,Nifty Next 50,     27727.65,     27779.35,     27847.45,     27619.85,     27710.65,-17
,Nifty Bank,     27483.70,     27568.60,     27611.55,     27335.15,     27528.75,45.05
,NIFTY MIDCAP 100,     17685.85,     17727.80,     17770.15,     17574.80,     17635.85,-50
,Nifty 500,      9158.75,      9182.00,      9191.85,      9119.60,      9161.60,2.85
,Nifty 100,     11111.65,     11141.45,     11151.70,     11066.70,     11123.90,12.25
,Nifty Midcap 50,      4890.15,      4902.60,      4909.55,      4849.15,      4875.60,-14.55
,Nifty Realty,       238.55,       238.70,       242.45,       238.55,       241.40,2.85
,Nifty Infra,      3101.70,      3107.95,      3116.50,      3089.55,      3105.00,3.3
,Nifty Energy,     14242.60,     14318.95,     14366.80,     14208.65,     14257.50,14.9
,Nifty FMCG,     30783.85,     30822.30,     30912.80,     30514.95,     30737.25,-46.6
,Nifty MNC,     13649.50,     13676.65,     13697.20,     13601.55,     13659.95,10.45
,Nifty Pharma,      9054.20,      9069.60,      9097.55,      8905.40,      8930.50,-123.7
,Nifty PSE,      3286.30,      3293.40,      3310.05,      3285.40,      3299.35,13.05
,Nifty PSU Bank,      3170.00,      3177.80,      3182.00,      3099.15,      3120.40,-49.6
,Nifty Serv Sector,     15119.60,     15157.15,     15190.25,     15060.05,     15161.95,42.35
,India VIX,16.0775,16.0775,16.4275,12.9925,16.2425,0.1650
,Nifty Auto,      8866.75,      8893.20,      8920.80,      8850.25,      8878.20,11.45
,Nifty Metal,      2967.05,      2974.90,      2981.65,      2948.10,      2963.05,-4
,Nifty Media,      2480.40,      2486.25,      2498.15,      2408.70,      2428.70,-51.7
,NIFTY SMLCAP 100,      6455.30,      6472.25,      6485.00,      6413.20,      6440.25,-15.05
,Nifty 200,      5748.75,      5764.00,      5770.00,      5724.35,      5752.45,3.7
,Nifty Div Opps 50,      2585.80,      2590.15,      2596.50,      2579.20,      2591.00,5.2
,Nifty Commodities,      3332.45,      3342.60,      3350.15,      3316.55,      3329.00,-3.45
,Nifty Consumption,      4913.20,      4919.90,      4931.70,      4888.95,      4908.95,-4.25
,Nifty Fin Service,     11653.35,     11691.90,     11733.45,     11620.50,     11703.55,50.2
,Nifty50 Div Point,       113.60,       114.65,       114.65,       114.65,       114.65,1.05
,Nifty100 Liq 15,      3853.20,      3863.40,      3871.55,      3797.80,      3806.45,-46.75
,Nifty CPSE,      2033.90,      2039.40,      2047.10,      2026.60,      2031.50,-2.4
,Nifty GrowSect 15,      6371.40,      6385.45,      6397.50,      6329.30,      6346.50,-24.9
,Nifty50 PR 2x Lev,      4547.45,      4572.15,      4580.10,      4508.75,      4559.10,11.65
,Nifty50 PR 1x Inv,       414.45,       413.35,       416.25,       413.00,       413.95,-.5
,Nifty50 TR 2x Lev,      5761.25,      5793.65,      5803.75,      5713.35,      5777.10,15.85
,Nifty50 TR 1x Inv,       368.25,       367.25,       369.85,       366.95,       367.80,-.45
,Nifty50 Value 20,      5157.70,      5170.80,      5179.80,      5140.50,      5163.95,6.25
,Nifty Mid Liq 15,      4075.45,      4091.75,      4105.05,      4036.40,      4063.00,-12.45
,Nifty Pvt Bank,     15485.50,     15538.00,     15588.10,     15423.10,     15537.80,52.3
,NIFTY100 Qualty30,      2616.10,      2619.90,      2623.25,      2603.35,      2614.85,-1.25
,Nifty GS 8 13Yr,      1813.77,      1814.14,      1815.56,      1812.75,      1815.42,1.65
,Nifty GS 10Yr,      1691.31,      1691.65,      1694.47,      1689.10,      1694.21,2.9
,Nifty GS 10Yr Cln,       911.62,       911.62,       913.14,       910.24,       913.00,1.38
,Nifty GS 4 8Yr,      1930.69,      1931.09,      1932.71,      1929.54,      1932.70,2.01
,Nifty GS 11 15Yr,      1898.82,      1899.21,      1900.00,      1897.30,      1899.36,.54
,Nifty GS 15YrPlus,      2049.50,      2049.92,      2049.92,      2048.19,      2048.19,-1.31
,Nifty GS Compsite,      1851.49,      1851.87,      1853.19,      1850.39,      1853.07,1.58

,ADVANCES,669
,DECLINES,1099
,UNCHANGED,109

,Total securities that have hit their price bands today,174

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,JETAIRWAYS,EQ,       269.70,       285.30,5.78,1653.14
,ICICISENSX,EQ,       381.97,                    85429.18,223
,ICIL,EQ,        54.35,                  4589478.15,83911
,ICRA,EQ,      3187.00,                  1693361.20,531
,IDBI,EQ,        60.70,                171879919.60,2825033
,IDBIGOLD,EQ,      3019.05,                  4499316.15,1485
,IDFC,EQ,        43.60,                109901736.15,2515030
,IDFCFIRSTB,EQ,        47.25,                967735770.95,20202858
,IDFCFIRSTB,N4,      9626.50,                   299649.28,34
,IDFCFIRSTB,N8,      8895.00,                    71020.04,8
,IDFCFIRSTB,NC,      8543.00,                   102501.00,12
,IDFCFIRSTB,NA,      8861.02,                   106324.12,12
,IDFCFIRSTB,N1,      5000.00,                     5000.00,1
,IDFCFIRSTB,N3,      4849.00,                    38600.04,8
,IDFCFIRSTB,NB,      5201.00,                    77975.05,15
,IDFNIFTYET,EQ,       108.00,                    12636.00,117
,IEX,EQ,       164.25,                  3400268.00,20622
,IFBAGRO,EQ,       618.40,                  2882382.65,4653
,IFBIND,EQ,       918.85,                  7992352.55,8740
,IFCI,EQ,        14.85,                 62475860.55,4202533
,IFCI,NJ,      1046.09,                    20921.80,20
,IFCI,NC,      1010.00,                    40400.00,40
,IFCI,NH,      1003.00,                   579752.51,578
,IFCI,NL,      1042.75,                    10427.50,10
,IFCI,NE,      1000.05,                   100005.00,100
,IFGLEXPOR,EQ,       246.85,                   760942.60,3095
,IGARASHI,EQ,       535.15,                  9331061.90,17556
,IGL,EQ,       277.20,                791319209.15,2873245
,IGPL,EQ,       401.25,                  5584693.05,13837
,IIFCL,N4,      1234.46,                    61723.40,50
,IIFCL,N2,      1129.99,                    56499.50,50
,IIFL,EQ,       461.85,                 22301244.35,47579
,IIHFL,N2,      1030.61,                  2485113.50,2415
,IL&FSENGG,BE,        14.25,                   325747.95,23117
,IL&FSTRANS,EQ,        10.80,                  7551409.60,710279
,IMFA,EQ,       239.20,                  1537116.80,6420
,IMPAL,EQ,       898.85,                   567319.65,632
,IMPEXFERRO,BE,          .30,                      300.00,1000
,INDBANK,EQ,         9.75,                   133708.45,13489
,INDHOTEL,EQ,       137.35,                203399641.90,1458260
,INDIACEM,EQ,        86.10,                342353966.75,3950203
,INDIAGLYCO,EQ,       321.80,                 31703734.95,98200
,INDIANB,EQ,       260.15,                324470022.55,1252757
,INDIANCARD,EQ,       103.80,                    60377.75,581
,INDIANHUME,EQ,       348.20,                  9336453.95,27054
,INDIGRID,IV,        88.60,                 10818360.00,122472
,INDLMETER,EQ,        46.65,                     3826.55,82
,INDNIPPON,EQ,       427.05,                   511300.65,1192
,INDOCO,EQ,       216.40,                  7790990.10,35557
,INDORAMA,BE,        36.80,                 16420283.50,424541
,INDOSOLAR,BE,         2.20,                   300670.20,135859
,INDOSTAR,EQ,       349.80,                  2745418.95,7860
,INDOTECH,EQ,       123.20,                  2786291.70,22218
,INDOTHAI,EQ,        34.80,                   168748.90,4885
,INDOWIND,EQ,         5.75,                   152447.30,27260
,INDRAMEDCO,EQ,        39.25,                   903878.40,22869
,INDSWFTLAB,EQ,        47.75,                   277004.50,5776
,INDSWFTLTD,EQ,         6.30,                     3293.00,523
,INDTERRAIN,EQ,       134.95,                   413675.45,3072
,INEOSSTYRO,EQ,       685.20,                  5733736.45,8342
,INFIBEAM,EQ,        44.75,                382428565.65,8464905
,INFOBEAN,SM,        77.50,                   310000.00,4000
,INFRABEES,EQ,       316.74,                   300387.88,948
,INGERRAND,EQ,       583.65,                  5066071.35,8666
,INNOVANA,SM,       350.50,                   420600.00,1200
,INOXLEISUR,EQ,       246.05,                 37512307.70,153101
,INOXWIND,EQ,        73.50,                  4473760.70,60395
,INSECTICID,EQ,       604.30,                 15919211.55,26195
,INSPIRISYS,EQ,        56.75,                    17271.35,303
,INTELLECT,EQ,       219.40,                 76747300.00,346718
,INTENTECH,EQ,        38.70,                   126482.90,3251
,INVENTURE,EQ,        13.60,                    16993.60,1251
,IOB,EQ,        14.40,                  3563445.50,245919
,IOLCP,EQ,       208.25,                 92279342.45,438979
,IPAPPM,EQ,       449.10,                  6719811.10,14904
,IPCALAB,EQ,       787.95,                137688872.10,174576
,IRB,EQ,       155.00,                124796714.20,805492
,IRBINVIT,IV,        69.48,                 18409400.00,265000
,IRCON,EQ,       421.20,                 65730532.85,154889
,IRFC,NA,      1270.12,                  1029426.50,795
,IRFC,NJ,      1115.00,                   366745.00,328
,IRFC,NK,      1135.00,                   170250.00,150
,IRFC,NC,      1220.00,                   213500.00,175
,IRFC,N9,      1151.23,                   268578.75,225
,IRFC,NE,      1258.33,                   188750.00,150
,IRFC,NO,      1119.00,                    66020.70,59
,IRFC,N1,      1075.39,                  5602011.50,5177
,IRFC,N3,      1040.05,                   124792.10,120
,ISEC,EQ,       245.10,                 32517834.65,130802
,ISFT,EQ,       170.75,                   258919.00,1530
,ISMTLTD,BE,         7.50,                    25864.50,3432
,ITDC,EQ,       308.10,                  1646049.80,5312
,ITDCEM,EQ,       120.10,                 11547839.70,96018
,ITI,EQ,       109.60,               1411288805.65,12480011
,IVC,EQ,         6.60,                  1652612.35,249102
,IVP,EQ,       126.10,                    33691.80,264
,IVRCLINFRA,EQ,          .95,                   211455.25,215490
,IVZINGOLD,EQ,      2960.00,                     8880.00,3
,IVZINNIFTY,EQ,      1143.75,                    25906.90,23
,IZMO,EQ,        64.70,                   665254.75,10148
,J&KBANK,EQ,        38.55,                117819771.10,3051189
,JAGRAN,EQ,       110.30,                 10688975.45,96602
,JAGSNPHARM,EQ,        31.10,                    52648.00,1718
,JAIBALAJI,EQ,        18.00,                   203870.60,11363
,JAICORPLTD,EQ,       112.10,                 90236263.90,799485
,JAINSTUDIO,BE,         5.85,                       58.50,10
,JAKHARIA,SM,       182.00,                  2036800.00,11200
,JALAN,SM,        21.00,                    63000.00,3000
,JAMNAAUTO,EQ,        61.05,                 31262776.00,510204
,JAYAGROGN,EQ,       210.35,                 11102387.55,52537
,JAYBARMARU,EQ,       289.95,                  3304879.30,11423
,JAYNECOIND,BE,         5.70,                   118668.80,20864
,JAYSREETEA,EQ,        83.65,                  2970553.50,35413
,JBCHEPHARM,EQ,       315.65,                  2895052.90,9141
,JBFIND,EQ,        21.10,                   788081.25,37508
,JBMA,EQ,       292.40,                  2455810.20,8386
,JCHAC,EQ,      1809.00,                  2198918.20,1206
,JETAIRWAYS,EQ,       285.30,              16531407766.00,60386854
,JHS,EQ,        30.80,                  1484470.55,48493
,JIKIND,BE,          .45,                      535.50,1190
,JINDALPHOT,EQ,        30.90,                     9980.70,324
,JINDALPOLY,EQ,       244.95,                  4065391.40,16742
,JINDALSAW,EQ,        79.60,                 25451018.55,318304
,JINDALSTEL,EQ,       146.05,               1134915988.00,7752732
,JINDCOT,BE,         5.20,                    39747.75,7674
,JINDRILL,EQ,       112.50,                   651716.95,5771
,JINDWORLD,EQ,        75.10,                 17154408.25,231610
,JISLDVREQS,EQ,        46.35,                  2202030.55,47269
,JISLJALEQS,EQ,        65.25,                178261229.40,2717221
,JITFINFRA,BE,        18.05,                    34555.30,1873
,JKCEMENT,EQ,       716.90,                 12730594.75,17440
,JKIL,EQ,       127.60,                 14230850.35,111197
,JKLAKSHMI,EQ,       301.75,                  8645980.65,28391
,JKPAPER,EQ,       153.25,                 90359119.65,589824
,JKTYRE,EQ,       101.10,                 20037502.20,197958
,JMA,EQ,       166.75,                    53858.50,324
,JMCPROJECT,EQ,        93.65,                  8495427.65,90182
,JMFINANCIL,EQ,        87.65,                 15423051.35,174631
,JMTAUTOLTD,EQ,         3.50,                   184749.95,51785
,JOCIL,EQ,       124.80,                   117262.85,965
,JPASSOCIAT,EQ,         7.25,                 51292973.50,7043976
,JPINFRATEC,EQ,         3.55,                  3066583.20,864224
,JPOLYINVST,EQ,        36.75,                    54483.65,1499
,JPPOWER,EQ,         1.95,                  1929772.80,981197
,JSL,EQ,        32.25,                 11238368.50,345578
,JSLHISAR,EQ,        86.10,                 29736997.00,338016
,JSWENERGY,EQ,        68.80,                 29317375.15,424716
,JSWHL,EQ,      2588.10,                  3487292.25,1334
,JSWSTEEL,P2,         5.85,                    41860.90,7154
,JTEKTINDIA,EQ,       104.05,                  2819320.25,27100
,JUBILANT,EQ,       703.65,                103106179.30,145736
,JUBLFOOD,EQ,      1212.30,               2245377107.10,1845442
,JUBLINDS,EQ,       117.60,                  3091080.65,25742
,JUNIORBEES,EQ,       286.01,                  5120115.16,17899
,JUSTDIAL,EQ,       477.35,               1041116123.00,2164778
,JVLAGRO,BZ,         5.10,                   127336.35,24462
,JYOTHYLAB,EQ,       196.05,                 14215147.30,72203
,JYOTISTRUC,BZ,         1.75,                    18602.25,10627
,KABRAEXTRU,EQ,        75.35,                   457462.00,6086
,KAJARIACER,EQ,       535.00,                257641254.00,479278
,KAKATCEM,EQ,       195.60,                   911564.80,4641
,KALPATPOWR,EQ,       375.30,                 17407313.80,46297
,KALYANIFRG,BE,       284.05,                    88698.45,308
,KAMATHOTEL,EQ,        47.45,                  1764949.25,37238
,KAMDHENU,EQ,       164.20,                  1931371.45,11755
,KANANIIND,EQ,         4.85,                     8455.50,1686
,KANORICHEM,EQ,        72.25,                  1800986.20,24955
,KANSAINER,EQ,       449.65,                 26574489.95,59001
,KARDA,EQ,       208.65,                 15758468.70,75674
,KARMAENG,EQ,        19.85,                     4984.00,250
,KARURVYSYA,EQ,        91.90,                 49662630.90,539900
,KAUSHALYA,EQ,         1.00,                     5950.00,5950
,KAVVERITEL,EQ,         7.05,                   449984.45,64305
,KAYA,EQ,       725.25,                  1247789.40,1712
,KCP,EQ,        89.55,                  2487223.95,27745
,KCPSUGIND,EQ,        18.30,                  1048049.85,57055
,KDDL,EQ,       488.60,                   351058.60,713
,KEC,EQ,       274.85,                 22256703.50,80793
,KECL,EQ,        20.00,                  1188739.55,59043
,KEI,EQ,       355.10,                 26150329.40,73518
,KELLTONTEC,BE,        43.60,                  3808610.60,88329
,KERNEX,BE,        26.80,                   281618.35,10308
,KESARENT,EQ,        28.50,                     9069.50,319
,KESORAMIND,EQ,        82.05,                 11438302.65,138156
,KEYCORPSER,EQ,        46.00,                       46.00,1
,KGL,BE,         1.55,                   210723.05,131894
,KHADIM,EQ,       492.15,                  1166632.95,2353
,KHAITANLTD,BE,        36.35,                     5452.50,150
,KHANDSE,BE,        13.90,                     7895.20,568
,KICL,EQ,      1697.40,                  1439969.45,839
,KILITCH,EQ,       220.15,                 19385278.90,86806
,KINGFA,EQ,       769.95,                  1701621.45,2196
,KIOCL,EQ,       148.80,                  1671209.75,11151
,KIRIINDUS,EQ,       448.80,                 47016460.15,103246
,KIRLOSBROS,EQ,       149.60,                  8413071.75,55823
,KIRLOSENG,EQ,       195.10,                  2367417.25,12099
,KIRLOSIND,EQ,       868.50,                   118479.45,136
,KITEX,EQ,       108.90,                  2820668.00,25805
,KKCL,EQ,      1245.85,                   181173.90,146
,KMSUGAR,EQ,         7.95,                   509208.75,63621
,KNRCON,EQ,       210.60,                  8719257.25,41103
,KOHINOOR,EQ,        35.85,                  6670650.45,183421
,KOKUYOCMLN,EQ,       109.00,                   553982.15,5065
,KOLTEPATIL,EQ,       266.60,                119533236.15,442916
,KOPRAN,EQ,        41.15,                  6733279.35,162814
,KOTAKBKETF,EQ,       282.09,                  2118099.81,7519
,KOTAKGOLD,EQ,       283.95,                  2770798.00,9754
,KOTAKNIFTY,EQ,       111.43,                  4630604.59,41512
,KOTAKNV20,EQ,        53.92,                   536681.22,9945
,KOTAKPSUBK,EQ,       312.78,                   345255.48,1097
,KOTARISUG,EQ,        10.15,                    12546.80,1221
,KOTHARIPET,EQ,        22.00,                   199616.55,9140
,KOTHARIPRO,EQ,       100.15,                   537355.20,5336
,KPIT,EQ,       213.55,                999404170.75,4655177
,KPRMILL,EQ,       531.25,                  4129841.10,7783
,KRBL,EQ,       339.10,                182780338.60,537043
,KREBSBIO,EQ,       127.70,                   261409.10,2043
,KRIDHANINF,EQ,        45.50,                  1654772.90,36227
,KRISHANA,SM,        58.50,                   466000.00,8000
,KSB,EQ,       726.25,                  2083773.75,2861
,KSCL,EQ,       572.00,                 81638458.25,142379
,KSERASERA,EQ,          .10,                    69881.60,510892
,KSHITIJPOL,SM,        31.75,                   127000.00,4000
,KSK,EQ,         1.40,                   356748.00,254820
,KSL,EQ,       211.60,                  4576788.05,21503
,KTIL,EQ,        64.50,                    29513.15,456
,KTKBANK,EQ,       120.95,                241589868.40,2020824
,KWALITY,EQ,         7.85,                  9223880.95,1172018
,L&TFINANCE,N4,      1040.00,                   328381.24,316
,L&TINFRA,N1,       973.50,                     9735.00,10
,L&TINFRA,N3,       974.55,                    29232.00,30
,L&TINFRA,N4,      1734.00,                   138622.50,80
,L&TINFRA,N5,      1039.72,                   103910.50,100
,L&TINFRA,N6,      1810.00,                   229866.90,127
,L&TINFRA,N2,      1775.00,                    62045.30,35
,LAKPRE,BZ,        11.80,                    30158.55,2453
,LAKSHVILAS,EQ,        74.80,                 25191679.90,333923
,LALPATHLAB,EQ,      1073.05,                257829327.90,242741
,LAMBODHARA,EQ,        43.15,                    35854.50,828
,LAOPALA,EQ,       219.95,                  3703416.80,16861
,LASA,BE,        28.35,                   931883.25,32852
,LAURUSLABS,EQ,       376.70,                 45500277.80,121274
,LAXMICOT,SM,        13.00,                    78000.00,6000
,LAXMIMACH,EQ,      5679.80,                  6207290.55,1092
,LEEL,EQ,        46.85,                 36079243.20,751331
,LEMONTREE,EQ,        69.30,                 29787978.95,425624
,LEXUS,SM,        22.00,                   133000.00,6000
,LFIC,BE,        86.95,                     3043.25,35
,LGBBROSLTD,EQ,       410.20,                  1439366.45,3491
,LIBAS,SM,        43.70,                  1315500.00,30000
,LIBERTSHOE,EQ,       171.30,                 45486157.30,262978
,LICNETFGSC,EQ,        17.94,                     7202.53,403
,LICNETFN50,EQ,       111.10,                    18166.74,164
,LICNETFSEN,EQ,       375.00,                    67465.20,180
,LICNFNHGP,EQ,       113.55,                    33573.90,298
,LINCOLN,EQ,       220.05,                  2795389.05,12635
,LINCPEN,EQ,       265.00,                   157965.90,597
,LINDEINDIA,EQ,       767.60,                289799747.50,375039
,LIQUIDBEES,EQ,      1000.00,                759645661.83,759644
,LIQUIDETF,EQ,      1000.00,                  9828925.45,9829
,LOKESHMACH,EQ,        45.20,                   148705.40,3293
,LOTUSEYE,EQ,        27.45,                   103094.40,3732
,LOVABLE,EQ,       113.80,                  4368923.45,37775
,LPDC,EQ,         4.55,                    18900.10,4121
,LSIL,EQ,         1.15,                   532437.40,476909
,LTI,EQ,      1780.80,                228350841.40,127885
,LTTS,EQ,      1693.40,                211436515.30,126255
,LUMAXIND,EQ,      1687.10,                  1431165.15,850
,LUMAXTECH,EQ,       177.60,                  9519654.40,53972
,LUXIND,EQ,      1331.70,                204011779.90,153596
,LYKALABS,EQ,        26.90,                  1025687.20,37923
,LYPSAGEMS,EQ,         9.15,                   183575.45,19751
,M&MFIN,EQ,       447.75,                755734118.85,1680253
,M&MFIN,N2,      1040.40,                    15602.00,15
,M100,EQ,        18.40,                   125233.23,6824
,M50,EQ,       105.05,                    47489.20,452
,MAANALU,EQ,        99.65,                   476646.20,4776
,MACPOWER,SM,       145.00,                   676475.00,4500
,MADHAV,EQ,        44.35,                   201258.60,4540
,MADHUCON,EQ,         6.70,                    43108.80,6195
,MADRASFERT,EQ,        26.05,                  5090526.40,195152
,MAGADSUGAR,EQ,        87.20,                   472446.65,5381
,MAGMA,EQ,       105.55,                  4733687.10,44352
,MAGNUM,EQ,         7.00,                    69225.15,9978
,MAHABANK,EQ,        14.80,                  6514377.30,437815
,MAHAPEXLTD,BE,       121.75,                    11105.40,91
,MAHASTEEL,EQ,        76.70,                  3798358.75,50231
,MAHESHWARI,SM,       189.95,                   949750.00,5000
,MAHINDCIE,EQ,       231.75,                 10882991.55,46718
,MAHLIFE,EQ,       392.90,                  8287407.25,21169
,MAHLOG,EQ,       500.75,                  9274051.65,18337
,MAHSCOOTER,EQ,      3470.00,                 12280846.05,3500
,MAHSEAMLES,EQ,       487.25,                  2942400.30,6028
,MAITHANALL,EQ,       463.70,                 17041038.00,36107
,MAJESCO,EQ,       495.30,                 12467286.90,25147
,MALUPAPER,EQ,        36.55,                   663937.90,18031
,MAN50ETF,EQ,       109.35,                     3709.10,34
,MANAKALUCO,EQ,         7.85,                    74454.70,9548
,MANAKCOAT,EQ,         6.80,                    43006.60,6232
,MANAKSIA,EQ,        42.00,                    37119.05,881
,MANAKSTEEL,EQ,        19.55,                    82990.25,4236
,MANALIPETC,EQ,        29.85,                 10531860.85,351629
,MANAPPURAM,EQ,        99.60,                326762239.10,3296108
,MANDHANA,EQ,         4.65,                    75313.60,16298
,MANGALAM,EQ,        72.10,                  3163173.55,42867
,MANGCHEFER,EQ,        43.45,                   446991.80,10230
,MANGLMCEM,EQ,       226.65,                   454201.10,2000
,MANGTIMBER,EQ,        19.60,                   295248.40,15090
,MANINDS,EQ,        69.10,                  4503422.25,64542
,MANINFRA,EQ,        38.05,                  1443617.00,37989
,MANPASAND,EQ,        83.90,                 12721120.80,149951
,MANUGRAPH,EQ,        31.10,                    38295.60,1239
,MARALOVER,EQ,        29.35,                   201661.45,6939
,MARATHON,EQ,       126.05,                  1417693.50,11353
,MARINE,SM,        87.00,                  1074000.00,12000
,MARKSANS,EQ,        27.95,                 32012517.40,1135445
,MARSHALL,SM,        34.00,                   102000.00,3000
,MASFIN,EQ,       558.00,                 23725361.05,42866
,MASKINVEST,BE,        66.05,                      264.20,4
,MASTEK,EQ,       429.90,                148787221.55,344989
,MATRIMONY,EQ,       455.20,                  1764524.55,3892
,MAWANASUG,EQ,        47.15,                   464833.05,9819
,MAXINDIA,EQ,        86.40,                 37129011.75,430753
,MAXVIL,EQ,        52.45,                  2025788.35,38359
,MAYURUNIQ,EQ,       394.10,                  1179181.75,2983
,MAZDA,EQ,       295.05,                   289127.65,978
,MBAPL,SM,        51.50,                   304500.00,6000
,MBECL,BE,        10.35,                  2111876.30,200683
,MBLINFRA,EQ,        14.05,                   487394.85,34517
,MCDHOLDING,EQ,        27.70,                   169596.45,6155
,MCLEODRUSS,EQ,       110.60,                 11850495.85,106673
,MCX,EQ,       750.60,                296326453.20,393951
,MEGASOFT,BE,         7.20,                    14014.10,1944
,MEGH,EQ,        61.65,                 45739367.25,738804
,MENONBE,EQ,        84.80,                   597003.05,7008
,MEP,EQ,        42.65,                 12417666.60,288410
,MERCATOR,EQ,        11.10,                  2883062.50,257975
,MERCK,EQ,      3182.65,                 17710792.20,5556
,METALFORGE,EQ,        10.55,                   246387.60,23107
,METKORE,BE,         1.25,                       60.05,48
,MFSL,EQ,       457.20,                173035409.90,376767
,MGL,EQ,       899.90,                 72124961.80,80380
,MHHL,SM,        27.25,                   487800.00,18000
,MHRIL,EQ,       215.90,                 64407413.15,293377
,MIC,EQ,          .90,                  1837410.40,2037358
,MIDHANI,EQ,       129.75,                 31984893.90,245448
,MINDACORP,EQ,       154.85,                 22948180.20,148928
,MINDAIND,EQ,       305.20,                 40908938.90,132851
,MINDTECK,EQ,        40.55,                   305046.05,7346
,MINDTREE,EQ,       867.85,               8760163793.55,10222282
,MIRCELECTR,EQ,        26.35,                  1604298.30,60659
,MIRZAINT,EQ,        79.40,                  9127904.75,113998
,MITTAL,SM,        79.30,                  2817600.00,36000
,MKPL,SM,        73.15,                   292700.00,4000
,MMFL,EQ,       589.40,                   470284.65,794
,MMTC,EQ,        28.85,                 13402554.30,462998
,MOHITIND,EQ,        10.10,                     9105.75,907
,MOHOTAIND,EQ,        70.30,                  8689614.70,121757
,MOIL,EQ,       164.60,                 10821182.90,65667
,MOLDTECH,EQ,        47.95,                  1159304.60,24438
,MOLDTKPAC,EQ,       260.25,                  2805393.70,10744
,MONSANTO,EQ,      2561.60,                  6214580.90,2423
,MONTECARLO,EQ,       379.10,                  2599195.20,6847
,MORARJEE,EQ,        24.50,                    48890.35,2006
,MOREPENLAB,EQ,        21.10,                  8243420.65,386128
,MOTILALOFS,EQ,       681.80,                296502387.00,452495
,MOTOGENFIN,EQ,        49.00,                    26342.70,540
,MPHASIS,EQ,       900.70,                477252112.60,537130
,MPSLTD,EQ,       491.70,                  4063815.90,8061
,MRO-TEK,EQ,        41.30,                   131275.70,3162
,MRPL,EQ,        70.35,                 47765265.80,678311
,MSPL,EQ,        13.00,                    26421.45,2021
,MTEDUCARE,EQ,        64.00,                   729476.10,11517
,MTNL,EQ,        14.95,                 19157121.05,1263659
,MUKANDENGG,EQ,        22.15,                   145966.75,6598
,MUKANDLTD,EQ,        57.80,                   585103.50,10115
,MUKANDLTD,P1,         7.10,                     4861.15,587
,MUKTAARTS,EQ,        40.30,                   491100.05,12125
,MUNJALAU,EQ,        57.95,                  1788700.05,30865
,MUNJALSHOW,EQ,       175.60,                  1484460.95,8419
,MURUDCERA,EQ,        22.95,                   627026.75,27277
,MUTHOOTCAP,EQ,       950.35,                  7036753.35,7415
,MUTHOOTFIN,EQ,       533.40,                367200787.85,688271
,MVL,EQ,          .20,                    57790.95,279425
,N100,EQ,       466.01,                  2551633.92,5473
,NABARD,N2,      1154.00,                  8965105.00,7764
,NACLIND,EQ,        27.30,                   489964.05,17994
,NAGAFERT,EQ,         8.85,                  1135411.20,128083
,NAGAROIL,EQ,          .70,                  1463236.90,2089624
,NAGREEKCAP,EQ,        13.95,                    69597.80,4911
,NAGREEKEXP,EQ,        25.65,                   172825.90,6672
,NAHARCAP,EQ,        93.90,                     5432.25,58
,NAHARINDUS,EQ,        57.55,                  3053999.10,51852
,NAHARPOLY,EQ,        40.60,                    98524.55,2431
,NAHARSPING,EQ,        92.40,                   392148.65,4230
,NANDANI,SM,        34.75,                   940900.00,28000
,NARMADA,SM,        20.50,                    82000.00,4000
,NATCOPHARM,EQ,       689.60,                 59121743.55,85930
,NATHBIOGEN,EQ,       426.50,                  5801482.35,13606
,NATIONALUM,EQ,        61.80,                101282433.25,1640045
,NATNLSTEEL,EQ,         6.75,                    30444.15,4492
,NAUKRI,EQ,      1622.85,                284890858.60,170950
,NAVINFLUOR,EQ,       667.05,                 17724828.55,26358
